Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Filename,Variant ID,Internal ID,Unique Entry ID,Purchasable
baby chair,Green,,Butterfly,Cushion,False,False,True,1.0,1200,300,Green,Orange,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,True,Chair,False,Does not play music,No lighting,FtrBabychair_Remake_3_2,3_2,3305,AAvLv8NDKAbmDAn5n,True
baby chair,Green,,Train,Cushion,False,False,True,1.0,1200,300,Green,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,True,Chair,False,Does not play music,No lighting,FtrBabychair_Remake_3_3,3_3,3305,5HzSmLCFfoAfQ4ukQ,True
baby chair,Green,,Paw print,Cushion,False,False,True,1.0,1200,300,Green,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,True,Chair,False,Does not play music,No lighting,FtrBabychair_Remake_3_4,3_4,3305,3e9b2NF4sqpynsAx2,True
baby chair,Blue,,Bear,Cushion,False,False,True,1.0,1200,300,Blue,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,True,Chair,False,Does not play music,No lighting,FtrBabychair_Remake_4_0,4_0,3305,RMwmh5fZqQdxortFr,True
baby chair,Blue,,Strawberry,Cushion,False,False,True,1.0,1200,300,Blue,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,True,Chair,False,Does not play music,No lighting,FtrBabychair_Remake_4_1,4_1,3305,qirfQTS5gihdZrjo7,True
baby chair,Blue,,Butterfly,Cushion,False,False,True,1.0,1200,300,Blue,Orange,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,True,Chair,False,Does not play music,No lighting,FtrBabychair_Remake_4_2,4_2,3305,2w7g3DewPNN9w47Yu,True
baby chair,Blue,,Train,Cushion,False,False,True,1.0,1200,300,Blue,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,True,Chair,False,Does not play music,No lighting,FtrBabychair_Remake_4_3,4_3,3305,kdizs26rBhoFN96R8,True
baby chair,Blue,,Paw print,Cushion,False,False,True,1.0,1200,300,Blue,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,True,Chair,False,Does not play music,No lighting,FtrBabychair_Remake_4_4,4_4,3305,bm6bYatvhGTNsmo36,True
baby chair,White,,Bear,Cushion,False,False,True,1.0,1200,300,White,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,True,Chair,False,Does not play music,No lighting,FtrBabychair_Remake_5_0,5_0,3305,LyPzknPf7igr4LEEk,True
baby chair,White,,Strawberry,Cushion,False,False,True,1.0,1200,300,White,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,True,Chair,False,Does not play music,No lighting,FtrBabychair_Remake_5_1,5_1,3305,MExvKfHcM8ieNnr6p,True
baby chair,White,,Butterfly,Cushion,False,False,True,1.0,1200,300,White,Orange,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,True,Chair,False,Does not play music,No lighting,FtrBabychair_Remake_5_2,5_2,3305,bxcu2gBDFQhKEpiHz,True
baby chair,White,,Train,Cushion,False,False,True,1.0,1200,300,White,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,True,Chair,False,Does not play music,No lighting,FtrBabychair_Remake_5_3,5_3,3305,zKcKRjhc7Wb7KNnyd,True
baby chair,White,,Paw print,Cushion,False,False,True,1.0,1200,300,White,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,True,Chair,False,Does not play music,No lighting,FtrBabychair_Remake_5_4,5_4,3305,6KtfAG6q5J5v4ihKh,True
baby chair,Black,,Bear,Cushion,False,False,True,1.0,1200,300,Black,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,True,Chair,False,Does not play music,No lighting,FtrBabychair_Remake_6_0,6_0,3305,hu24KrPHNS3tA8ufv,True
baby chair,Black,,Strawberry,Cushion,False,False,True,1.0,1200,300,Black,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,True,Chair,False,Does not play music,No lighting,FtrBabychair_Remake_6_1,6_1,3305,n37p2mDFJtcuqd3rs,True
baby chair,Black,,Butterfly,Cushion,False,False,True,1.0,1200,300,Black,Orange,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,True,Chair,False,Does not play music,No lighting,FtrBabychair_Remake_6_2,6_2,3305,wnBYp2TgHjyzR5gRu,True
baby chair,Black,,Train,Cushion,False,False,True,1.0,1200,300,Black,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,True,Chair,False,Does not play music,No lighting,FtrBabychair_Remake_6_3,6_3,3305,s2QnWwt8XqMkDaBow,True
baby chair,Black,,Paw print,Cushion,False,False,True,1.0,1200,300,Black,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,True,Chair,False,Does not play music,No lighting,FtrBabychair_Remake_6_4,6_4,3305,wfyDHz4qnjgSATJ6A,True
bamboo basket,Green bamboo,Bamboo,,,True,True,False,2.0,,1120,Green,Green,1x1,,Crafting,,1.0.0,zen-style,None,bamboo,None,False,Japanese Style,False,Does not play music,No lighting,FtrBambooBasket_Remake_0_0,0_0,3658,EhqChmN8mmQb5Xbrs,False
bamboo basket,Dried bamboo,Bamboo,,,True,True,False,2.0,,1120,Beige,Yellow,1x1,,Crafting,,1.0.0,zen-style,None,bamboo,None,False,Japanese Style,False,Does not play music,No lighting,FtrBambooBasket_Remake_1_0,1_0,3658,dAKRbYy67TArprnWc,False
bamboo basket,Smoke-cured bamboo,Bamboo,,,True,True,False,2.0,,1120,Brown,Green,1x1,,Crafting,,1.0.0,zen-style,None,bamboo,None,False,Japanese Style,False,Does not play music,No lighting,FtrBambooBasket_Remake_2_0,2_0,3658,TEGzshjkjEi8xNENg,False
bamboo bench,Green bamboo,Bamboo,,,True,True,False,2.0,,1280,Green,Green,2x1,,Crafting,,1.0.0,zen-style,None,bamboo,None,True,Sofa,True,Does not play music,No lighting,FtrBambooChairL_Remake_0_0,0_0,710,2tCFN227dJ3Hg3WMj,False
bamboo bench,Dried bamboo,Bamboo,,,True,True,False,2.0,,1280,Yellow,Yellow,2x1,,Crafting,,1.0.0,zen-style,None,bamboo,None,True,Sofa,True,Does not play music,No lighting,FtrBambooChairL_Remake_1_0,1_0,710,zZwxBNb8kENP7Bbun,False
bamboo bench,Smoke-cured bamboo,Bamboo,,,True,True,False,2.0,,1280,Brown,Brown,2x1,,Crafting,,1.0.0,zen-style,None,bamboo,None,True,Sofa,True,Does not play music,No lighting,FtrBambooChairL_Remake_2_0,2_0,710,HrbrLwoxhytQxAtgy,False
bamboo doll,,,,,True,False,False,,,2400,Green,Green,1x1,,Crafting,,1.0.0,zen-style,None,bamboo,None,True,Toy,False,Does not play music,No lighting,FtrBambooSurprisedbox,,3555,bGoF3W3Hv9bpFCb3N,False
bamboo floor lamp,Green bamboo,Bamboo,,,True,True,False,2.0,,1280,Green,Green,1x1,,Crafting,,1.0.0,zen-style,None,bamboo,None,True,Lamp,False,Does not play music,Fluorescent,FtrBambooLamp_Remake_0_0,0_0,3557,oKBfrdHdJHZohuzKS,False
bamboo floor lamp,Dried bamboo,Bamboo,,,True,True,False,2.0,,1280,Yellow,Yellow,1x1,,Crafting,,1.0.0,zen-style,None,bamboo,None,True,Lamp,False,Does not play music,Fluorescent,FtrBambooLamp_Remake_1_0,1_0,3557,SfkBnfaHi6NWkaAW5,False
bamboo floor lamp,Smoke-cured bamboo,Bamboo,,,True,True,False,2.0,,1280,Brown,Brown,1x1,,Crafting,,1.0.0,zen-style,None,bamboo,None,True,Lamp,False,Does not play music,Fluorescent,FtrBambooLamp_Remake_2_0,2_0,3557,ydijPPy8uTsqMp5Xr,False
bamboo noodle slide,,,,,True,False,False,,,3160,Green,Brown,3x1,,Crafting,,1.0.0,zen-style,None,bamboo,None,True,Japanese Style,True,Does not play music,No lighting,FtrBambooSomen,,5979,NG3b8xMm5pXGMmHMq,False
bamboo partition,Green bamboo,Bamboo,,,True,True,False,3.0,,2020,Green,White,2x0.5,,Crafting,,1.0.0,zen-style,None,bamboo,None,False,Screen,False,Does not play music,No lighting,FtrBambooScreen_Remake_0_0,0_0,3553,y8EchKnaboQBTeo3f,False
bamboo partition,Dried bamboo,Bamboo,,,True,True,False,3.0,,2020,Yellow,White,2x0.5,,Crafting,,1.0.0,zen-style,None,bamboo,None,False,Screen,False,Does not play music,No lighting,FtrBambooScreen_Remake_1_0,1_0,3553,o455mYY5evSrec8gu,False
bamboo partition,Smoke-cured bamboo,Bamboo,,,True,True,False,3.0,,2020,Brown,Gray,2x0.5,,Crafting,,1.0.0,zen-style,None,bamboo,None,False,Screen,False,Does not play music,No lighting,FtrBambooScreen_Remake_2_0,2_0,3553,tML8Tmvmyh7Y2d3vK,False
bamboo shelf,Green bamboo,Bamboo,,,True,True,False,4.0,,2400,Green,White,2x1,,Crafting,,1.0.0,zen-style,None,bamboo,None,False,Shelf,False,Does not play music,No lighting,FtrBambooShelf_Remake_0_0,0_0,3551,uucJrLxCbCQgn76vt,False
bamboo shelf,Dried bamboo,Bamboo,,,True,True,False,4.0,,2400,Yellow,Purple,2x1,,Crafting,,1.0.0,zen-style,None,bamboo,None,False,Shelf,False,Does not play music,No lighting,FtrBambooShelf_Remake_1_0,1_0,3551,6k44YK9g9LPcD6eNy,False
bamboo shelf,Smoke-cured bamboo,Bamboo,,,True,True,False,4.0,,2400,Brown,Gray,2x1,,Crafting,,1.0.0,zen-style,None,bamboo,None,False,Shelf,False,Does not play music,No lighting,FtrBambooShelf_Remake_2_0,2_0,3551,k2NAwacr6p5HwRfYP,False
bamboo speaker,Green bamboo,Bamboo,,,True,True,False,2.0,,1230,Green,Beige,1x1,,Crafting,,1.0.0,zen-style,None,bamboo,None,True,Audio,False,Retro,No lighting,FtrBambooMusic_Remake_0_0,0_0,10743,WJ7AWij94wCSryAjs,False
bamboo speaker,Dried bamboo,Bamboo,,,True,True,False,2.0,,1230,Yellow,Beige,1x1,,Crafting,,1.0.0,zen-style,None,bamboo,None,True,Audio,False,Retro,No lighting,FtrBambooMusic_Remake_1_0,1_0,10743,TbCtKQ3pESjZA2fdi,False
bamboo speaker,Smoke-cured bamboo,Bamboo,,,True,True,False,2.0,,1230,Brown,Beige,1x1,,Crafting,,1.0.0,zen-style,None,bamboo,None,True,Audio,False,Retro,No lighting,FtrBambooMusic_Remake_2_0,2_0,10743,94FEDXAad9ELWiCTL,False
bamboo stool,Green bamboo,Bamboo,,,True,True,False,2.0,,800,Green,Green,1x1,,Crafting,,1.0.0,zen-style,None,bamboo,None,True,Chair,True,Does not play music,No lighting,FtrBambooStool_Remake_0_0,0_0,10742,Sum7NqgKH9mzAx9W2,False
bamboo stool,Dried bamboo,Bamboo,,,True,True,False,2.0,,800,Yellow,Yellow,1x1,,Crafting,,1.0.0,zen-style,None,bamboo,None,True,Chair,True,Does not play music,No lighting,FtrBambooStool_Remake_1_0,1_0,10742,NSwAuK4PkDRcyE59N,False
bamboo stool,Smoke-cured bamboo,Bamboo,,,True,True,False,2.0,,800,Brown,Brown,1x1,,Crafting,,1.0.0,zen-style,None,bamboo,None,True,Chair,True,Does not play music,No lighting,FtrBambooStool_Remake_2_0,2_0,10742,x2amvL7SFyHW664my,False
bamboo stopblock,Green bamboo,Bamboo,,,True,True,False,1.0,,480,Green,Black,1x0.5,,Crafting,,1.0.0,zen-style,None,bamboo,None,False,Vehicle,True,Does not play music,No lighting,FtrBambooCarstop_Remake_0_0,0_0,3556,evenswKam93cbDeao,False
bamboo stopblock,Dried bamboo,Bamboo,,,True,True,False,1.0,,480,Yellow,Beige,1x0.5,,Crafting,,1.0.0,zen-style,None,bamboo,None,False,Vehicle,True,Does not play music,No lighting,FtrBambooCarstop_Remake_1_0,1_0,3556,Nx7t9hM7jhfCu5pKW,False
bamboo stopblock,Smoke-cured bamboo,Bamboo,,,True,True,False,1.0,,480,Brown,Black,1x0.5,,Crafting,,1.0.0,zen-style,None,bamboo,None,False,Vehicle,True,Does not play music,No lighting,FtrBambooCarstop_Remake_2_0,2_0,3556,rcGeNM8ZcnF3y3FHX,False
barbecue,Red,,,,False,False,False,,2500,625,Red,Colorful,1x1,,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,outdoors,None,None,None,True,Outdoors Decor,True,Does not play music,No lighting,FtrBarbecuegrill_Remake_0_0,0_0,330,4iaPhJhwanmxMDFs5,True
barbecue,Yellow,,,,False,False,False,,2500,625,Yellow,Colorful,1x1,,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,outdoors,None,None,None,True,Outdoors Decor,True,Does not play music,No lighting,FtrBarbecuegrill_Remake_1_0,1_0,330,XvEi9AfrWodjqcnnt,True
barbecue,Green,,,,False,False,False,,2500,625,Green,Colorful,1x1,,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,outdoors,None,None,None,True,Outdoors Decor,True,Does not play music,No lighting,FtrBarbecuegrill_Remake_2_0,2_0,330,WGgHy5RPhRkTdktww,True
barbecue,White,,,,False,False,False,,2500,625,White,Colorful,1x1,,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,outdoors,None,None,None,True,Outdoors Decor,True,Does not play music,No lighting,FtrBarbecuegrill_Remake_3_0,3_0,330,g9DxWX8qcrFpPjj2s,True
barbecue,Black,,,,False,False,False,,2500,625,Black,Colorful,1x1,,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,outdoors,None,None,None,True,Outdoors Decor,True,Does not play music,No lighting,FtrBarbecuegrill_Remake_4_0,4_0,330,ArGHiDEjLyA7p8f66,True
barbell,Black,Plate color,,,True,True,False,7.0,,7500,Black,Gray,2x1,,Crafting,,1.0.0,fitness,None,None,None,False,Sports,False,Does not play music,No lighting,FtrBarbell_Remake_0_0,0_0,4078,LWrHznT5ZyCtF2vjQ,False
barbell,White,Plate color,,,True,True,False,7.0,,7500,White,Gray,2x1,,Crafting,,1.0.0,fitness,None,None,None,False,Sports,False,Does not play music,No lighting,FtrBarbell_Remake_1_0,1_0,4078,huZozQf8hjT2ADKjS,False
barbell,Red,Plate color,,,True,True,False,7.0,,7500,Red,Gray,2x1,,Crafting,,1.0.0,fitness,None,None,None,False,Sports,False,Does not play music,No lighting,FtrBarbell_Remake_2_0,2_0,4078,x6rceFML9W22FHmbE,False
barbell,Colorful,Plate color,,,True,True,False,7.0,,7500,Colorful,Gray,2x1,,Crafting,,1.0.0,fitness,None,None,None,False,Sports,False,Does not play music,No lighting,FtrBarbell_Remake_3_0,3_0,4078,dtmmNs3ZGLAjSK7zJ,False
barrel,,,,,True,False,False,,,2100,Brown,Black,1x1,,Crafting,,1.0.0,garage,None,None,None,False,Ranch,True,Does not play music,No lighting,FtrPirateBarrel,,1266,5BwwE5cFSHegMB6iK,False
basic teacher's desk,Standard,,,,False,False,False,,2000,500,Orange,Gray,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,school,None,None,None,False,Desk,False,Does not play music,No lighting,FtrSchoolTeachertable_Remake_0_0,0_0,1330,9N5CyjzJXCRqMBuS3,True
basic teacher's desk,Wooden,,,,False,False,False,,2000,500,Yellow,Yellow,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,school,None,None,None,False,Desk,False,Does not play music,No lighting,FtrSchoolTeachertable_Remake_1_0,1_0,1330,6Y6uYyKczyFayoPgQ,True
basic teacher's desk,Monotone,,,,False,False,False,,2000,500,White,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,school,None,None,None,False,Desk,False,Does not play music,No lighting,FtrSchoolTeachertable_Remake_2_0,2_0,1330,FqtaHr9oGCmoNR7eX,True
basketball hoop,Blue,,,,False,False,False,,11000,2750,Blue,White,2x2,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,fitness,school,None,None,False,Sports,True,Does not play music,No lighting,FtrBasketgoal_Remake_0_0,0_0,4226,Q3nShvpjMeN4k9x3E,True
basketball hoop,Green,,,,False,False,False,,11000,2750,Green,White,2x2,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,fitness,school,None,None,False,Sports,True,Does not play music,No lighting,FtrBasketgoal_Remake_1_0,1_0,4226,2s5mgpJK6H9B4Jc9v,True
basketball hoop,Black,,,,False,False,False,,11000,2750,Black,White,2x2,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,fitness,school,None,None,False,Sports,True,Does not play music,No lighting,FtrBasketgoal_Remake_2_0,2_0,4226,9KMogwX2SoozrdjAk,True
bathroom sink,White,,,,False,False,False,,3300,825,White,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,None,None,None,True,Bathroom Things,False,Does not play music,No lighting,FtrWashstand_Remake_0_0,0_0,1229,XsomNbeiyXXsDYs9m,True
bathroom sink,Black,,,,False,False,False,,3300,825,Black,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,None,None,None,True,Bathroom Things,False,Does not play music,No lighting,FtrWashstand_Remake_1_0,1_0,1229,ZfsXzfqM9aL7ekSkq,True
bathroom sink,Beige,,,,False,False,False,,3300,825,White,Brown,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,None,None,None,True,Bathroom Things,False,Does not play music,No lighting,FtrWashstand_Remake_2_0,2_0,1229,LhXarn989bqYjBHmi,True
beach chair,White,,,,False,False,False,,920,230,White,White,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,None,None,None,True,Bed,True,Does not play music,No lighting,FtrBeachbed_Remake_0_0,0_0,664,qSh6YjFqutJvzYsKi,True
beach chair,Black,,,,False,False,False,,920,230,Black,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,None,None,None,True,Bed,True,Does not play music,No lighting,FtrBeachbed_Remake_1_0,1_0,664,8RBCg487RN7ZshRww,True
beach chair,Blue,,,,False,False,False,,920,230,Blue,Light blue,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,None,None,None,True,Bed,True,Does not play music,No lighting,FtrBeachbed_Remake_2_0,2_0,664,FPtBiEinuz7h58TDJ,True
beach chair,Orange,,,,False,False,False,,920,230,Orange,White,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,None,None,None,True,Bed,True,Does not play music,No lighting,FtrBeachbed_Remake_3_0,3_0,664,HaJrTWRsfd9QYTA4K,True
beach chair,Yellow,,,,False,False,False,,920,230,Yellow,Green,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,None,None,None,True,Bed,True,Does not play music,No lighting,FtrBeachbed_Remake_4_0,4_0,664,54w6Zog7Jq2mBydMr,True
beach chair,Pink,,,,False,False,False,,920,230,Pink,Purple,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,None,None,None,True,Bed,True,Does not play music,No lighting,FtrBeachbed_Remake_5_0,5_0,664,u3JFdCmcCrMxKqGDx,True
beach towel,,,Cyan zigzags,Towel,False,False,True,1.0,380,95,Light blue,Colorful,2x1,,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,ocean,None,None,None,True,Bed,True,Does not play music,No lighting,FtrBeachtowel_Remake_0_0,0_0,3468,yHq5dgY54rweXvC5d,True
