Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Lighting Type,Door Deco,Filename,Variant ID,Internal ID,Unique Entry ID,Purchasable
ventilation fan,Pink,,,,False,False,False,,1200,300,Pink,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,True,Kitchen Things,False,No lighting,False,FtrExtractorfan_Remake_1_0,1_0,957,Nw85EvzakQx7H6vBi,True
ventilation fan,Blue,,,,False,False,False,,1200,300,Blue,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,True,Kitchen Things,False,No lighting,False,FtrExtractorfan_Remake_2_0,2_0,957,FQ5eN33cNYBzyYyq8,True
ventilation fan,Green,,,,False,False,False,,1200,300,Green,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,True,Kitchen Things,False,No lighting,False,FtrExtractorfan_Remake_3_0,3_0,957,SEBNjom2QignvDcQF,True
ventilation fan,Orange,,,,False,False,False,,1200,300,Orange,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,True,Kitchen Things,False,No lighting,False,FtrExtractorfan_Remake_4_0,4_0,957,RHXeNvPrCFvHhjcCz,True
wall clock,Silver,,,,False,False,False,,690,172,Gray,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,office,school,None,None,True,Clock,False,No lighting,False,FtrOfficeClock_Remake_0_0,0_0,1744,TQ8MPfBmYSebj3EL3,True
wall clock,White,,,,False,False,False,,690,172,White,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,office,school,None,None,True,Clock,False,No lighting,False,FtrOfficeClock_Remake_1_0,1_0,1744,be77bPev8uwaRmbtj,True
wall clock,Black,,,,False,False,False,,690,172,Black,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,office,school,None,None,True,Clock,False,No lighting,False,FtrOfficeClock_Remake_2_0,2_0,1744,sxj4oJ5G79Cdo4w9y,True
wall clock,Red,,,,False,False,False,,690,172,Red,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,office,school,None,None,True,Clock,False,No lighting,False,FtrOfficeClock_Remake_3_0,3_0,1744,KdYCwCyLeiQJhSCBB,True
wall clock,Blue,,,,False,False,False,,690,172,Blue,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,office,school,None,None,True,Clock,False,No lighting,False,FtrOfficeClock_Remake_4_0,4_0,1744,GqeBRLqaZwNo8ergj,True
wall fan,Green,,,,False,False,False,,1400,350,Green,Green,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,office,school,None,None,True,Air Conditioning,False,No lighting,False,FtrFanRetroWall_Remake_0_0,0_0,3431,hdxNaRA8eGDTMLqjo,True
wall fan,Blue,,,,False,False,False,,1400,350,Light blue,White,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,office,school,None,None,True,Air Conditioning,False,No lighting,False,FtrFanRetroWall_Remake_1_0,1_0,3431,T7Tyu4iDj5F8oov6B,True
wall fan,Red,,,,False,False,False,,1400,350,Red,Red,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,office,school,None,None,True,Air Conditioning,False,No lighting,False,FtrFanRetroWall_Remake_2_0,2_0,3431,3Ap6EN9eNubJ6k7W8,True
wall fan,Yellow,,,,False,False,False,,1400,350,Yellow,Yellow,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,office,school,None,None,True,Air Conditioning,False,No lighting,False,FtrFanRetroWall_Remake_3_0,3_0,3431,qEBPhPKMCaG68bEkr,True
wall fan,White,,,,False,False,False,,1400,350,White,White,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,office,school,None,None,True,Air Conditioning,False,No lighting,False,FtrFanRetroWall_Remake_4_0,4_0,3431,6R9tXNSiaqiK2DScx,True
wall fan,Black,,,,False,False,False,,1400,350,Black,Brown,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,office,school,None,None,True,Air Conditioning,False,No lighting,False,FtrFanRetroWall_Remake_5_0,5_0,3431,TJB4W8FcWSNvwd7YN,True
wall fan,Silver,,,,False,False,False,,1400,350,Gray,Gray,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,office,school,None,None,True,Air Conditioning,False,No lighting,False,FtrFanRetroWall_Remake_6_0,6_0,3431,F28hAbHh3u9G7iSj2,True
wall fan,Brown,,,,False,False,False,,1400,350,Brown,Brown,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,office,school,None,None,True,Air Conditioning,False,No lighting,False,FtrFanRetroWall_Remake_7_0,7_0,3431,nPCDhRRbHGTkqJjz9,True
wall-mounted candle,Gold,,,,False,False,False,,800,200,Yellow,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,horror,None,None,None,True,Lamp,False,Candle,False,FtrCandleWall_Remake_0_0,0_0,5165,TeDcQnwSPdBJH3W5w,True
wall-mounted candle,Silver,,,,False,False,False,,800,200,Gray,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,horror,None,None,None,True,Lamp,False,Candle,False,FtrCandleWall_Remake_1_0,1_0,5165,zqHDbqxTbYQFNpzdH,True
wall-mounted candle,Copper,,,,False,False,False,,800,200,Brown,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,horror,None,None,None,True,Lamp,False,Candle,False,FtrCandleWall_Remake_2_0,2_0,5165,6ayNvsZxqe56degFA,True
wall-mounted candle,Black,,,,False,False,False,,800,200,Black,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,horror,None,None,None,True,Lamp,False,Candle,False,FtrCandleWall_Remake_3_0,3_0,5165,wZgNHhr67uyENxXXY,True
wall-mounted candle,White,,,,False,False,False,,800,200,White,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,horror,None,None,None,True,Lamp,False,Candle,False,FtrCandleWall_Remake_4_0,4_0,5165,3o6WMvdTp9FG5rNoA,True
wall-mounted phone,White,,,,False,False,False,,1300,325,White,White,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,living room,None,None,None,True,Home Appliances,False,No lighting,False,FtrPhoneWall_Remake_0_0,0_0,3987,jtXASWPrz7No5cGzg,True
wall-mounted phone,Black,,,,False,False,False,,1300,325,Black,Black,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,living room,None,None,None,True,Home Appliances,False,No lighting,False,FtrPhoneWall_Remake_1_0,1_0,3987,Q6qsJBzpFqbPW5pcf,True
wall-mounted phone,Silver,,,,False,False,False,,1300,325,Gray,Gray,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,living room,None,None,None,True,Home Appliances,False,No lighting,False,FtrPhoneWall_Remake_2_0,2_0,3987,FZbpZjuSRShoepwwJ,True
wall-mounted phone,Gray,,,,False,False,False,,1300,325,Brown,Brown,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,living room,None,None,None,True,Home Appliances,False,No lighting,False,FtrPhoneWall_Remake_3_0,3_0,3987,q92g8KiQ9oNjLkhfG,True
wall-mounted phone,Red,,,,False,False,False,,1300,325,Red,Red,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,living room,None,None,None,True,Home Appliances,False,No lighting,False,FtrPhoneWall_Remake_4_0,4_0,3987,vuF3x3z54xiFGzrFP,True
wall-mounted phone,Blue,,,,False,False,False,,1300,325,Blue,Blue,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,living room,None,None,None,True,Home Appliances,False,No lighting,False,FtrPhoneWall_Remake_5_0,5_0,3987,ZzgTQ5GReMwLsTDNG,True
wall-mounted tool board,White,,,,False,False,False,,1500,375,White,Colorful,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,None,None,None,False,Supplies,False,No lighting,False,FtrToolhanger_Remake_0_0,0_0,8417,o2FMLgn53Z9Fg7fJq,True
wall-mounted tool board,Camel,,,,False,False,False,,1500,375,Brown,Colorful,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,None,None,None,False,Supplies,False,No lighting,False,FtrToolhanger_Remake_1_0,1_0,8417,ikaTikFgibQJQoR7B,True
wall-mounted tool board,Yellow,,,,False,False,False,,1500,375,Yellow,Colorful,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,None,None,None,False,Supplies,False,No lighting,False,FtrToolhanger_Remake_2_0,2_0,8417,xcBQagMHuivCh6cXg,True
wall-mounted tool board,Red,,,,False,False,False,,1500,375,Red,Colorful,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,None,None,None,False,Supplies,False,No lighting,False,FtrToolhanger_Remake_3_0,3_0,8417,EZaaWiNnWDGuTLXW7,True
wall-mounted tool board,Blue,,,,False,False,False,,1500,375,Blue,Colorful,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,None,None,None,False,Supplies,False,No lighting,False,FtrToolhanger_Remake_4_0,4_0,8417,28sbNapNucHSdNf4W,True
wall-mounted tool board,Black,,,,False,False,False,,1500,375,Black,Colorful,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,None,None,None,False,Supplies,False,No lighting,False,FtrToolhanger_Remake_5_0,5_0,8417,e8uRj7TvjkQzoMRju,True
wall-mounted TV (20 in.),Black,,,,False,False,False,,8900,2225,Black,Black,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,living room,None,None,None,True,TV,False,Monitor,False,FtrTV20inchWall_Remake_0_0,0_0,3986,XSa8HD4kkP7ixvHTQ,True
wall-mounted TV (20 in.),White,,,,False,False,False,,8900,2225,White,White,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,living room,None,None,None,True,TV,False,Monitor,False,FtrTV20inchWall_Remake_1_0,1_0,3986,gp2ATmoH6qXLxbNxf,True
wall-mounted TV (20 in.),Silver,,,,False,False,False,,8900,2225,Gray,Gray,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,living room,None,None,None,True,TV,False,Monitor,False,FtrTV20inchWall_Remake_2_0,2_0,3986,t7NuukejifmTMAi64,True
wall-mounted TV (20 in.),Red,,,,False,False,False,,8900,2225,Red,Red,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,living room,None,None,None,True,TV,False,Monitor,False,FtrTV20inchWall_Remake_3_0,3_0,3986,ma46PGXmBjAGLAJcu,True
wall-mounted TV (20 in.),Yellow,,,,False,False,False,,8900,2225,Yellow,Yellow,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,living room,None,None,None,True,TV,False,Monitor,False,FtrTV20inchWall_Remake_4_0,4_0,3986,gG3M9bPeMDDR28xPY,True
wall-mounted TV (20 in.),Blue,,,,False,False,False,,8900,2225,Blue,Blue,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,living room,None,None,None,True,TV,False,Monitor,False,FtrTV20inchWall_Remake_5_0,5_0,3986,nXhibRvujThD2K2sM,True
wall-mounted TV (20 in.),Pink,,,,False,False,False,,8900,2225,Pink,Pink,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,living room,None,None,None,True,TV,False,Monitor,False,FtrTV20inchWall_Remake_6_0,6_0,3986,gBqiJveZ6QRtjffmQ,True
wall-mounted TV (20 in.),Light blue,,,,False,False,False,,8900,2225,Light blue,Light blue,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,living room,None,None,None,True,TV,False,Monitor,False,FtrTV20inchWall_Remake_7_0,7_0,3986,yGpGwaBXQDjMuyMZZ,True
wall-mounted TV (50 in.),Black,,,,False,False,False,,22000,5500,Black,Black,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,living room,None,None,None,True,TV,False,Monitor,False,FtrTV50inchWall_Remake_0_0,0_0,3428,spqMDMdnuLLkHM9cF,True
wall-mounted TV (50 in.),White,,,,False,False,False,,22000,5500,White,White,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,living room,None,None,None,True,TV,False,Monitor,False,FtrTV50inchWall_Remake_1_0,1_0,3428,fuxgxq8L6f24629jd,True
wall-mounted TV (50 in.),Silver,,,,False,False,False,,22000,5500,Gray,Gray,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,living room,None,None,None,True,TV,False,Monitor,False,FtrTV50inchWall_Remake_2_0,2_0,3428,vzcWb6MxcGn3KeMbu,True
wall-mounted TV (50 in.),Red,,,,False,False,False,,22000,5500,Red,Red,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,living room,None,None,None,True,TV,False,Monitor,False,FtrTV50inchWall_Remake_3_0,3_0,3428,DrJE5xhrbAkmYKzCo,True
wall-mounted TV (50 in.),Blue,,,,False,False,False,,22000,5500,Blue,Blue,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,living room,None,None,None,True,TV,False,Monitor,False,FtrTV50inchWall_Remake_4_0,4_0,3428,PnEqgSwTwPjBQeZQT,True
wasp-head model,,,,,False,False,False,,2500,625,Yellow,Yellow,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,None,None,None,False,Special Insect,False,No lighting,False,FtrInsectHachiFace,,11100,4E4HuLoFsmQPey32r,True
wedding decoration,Cute,Design,,,False,True,False,1,1000,250,Pink,Green,1x2,Wedding Season,,1.2.0,party,expensive,wedding,None,False,Plants,False,No lighting,True,FtrWeddingFlowerWall_Remake_1_0,,12407,hNpjEHWRbtWaAeMvY,False
wedding decoration,Chic,Design,,,False,True,False,1,1000,250,White,Green,1x2,Wedding Season,,1.2.0,party,expensive,wedding,None,False,Plants,False,No lighting,True,FtrWeddingFlowerWall_Remake_2_0,,12407,DuKN8JCjcSrxCx8fN,False
wedding decoration,Garden,Design,,,False,True,False,1,1000,250,Yellow,Green,1x2,Wedding Season,,1.2.0,party,expensive,wedding,None,False,Plants,False,No lighting,True,FtrWeddingFlowerWall_Remake_0_0,,12407,9hspLeBM3m3tA8pza,False
windflower wreath,,,,,True,False,False,,,720,Red,Orange,1x1,Crafting,,1.0.0,fancy,None,flowers,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentWreathAnemone,,5436,vaYbmMKt9yWPACuRr,False
wooden-block wall clock,Natural,Block color,,,True,True,False,2,,1350,Beige,Beige,1x1,Crafting,,1.0.0,child's room,None,wooden block,None,True,Clock,False,No lighting,False,FtrBlockClock_Remake_0_0,0_0,3208,cQNnv5bziDnwJQFmo,False
wooden-block wall clock,Mixed wood,Block color,,,True,True,False,2,,1350,Black,Brown,1x1,Crafting,,1.0.0,child's room,None,wooden block,None,True,Clock,False,No lighting,False,FtrBlockClock_Remake_1_0,1_0,3208,CzgHAquJDvGf6Cvwr,False
wooden-block wall clock,Colorful,Block color,,,True,True,False,2,,1350,Blue,Colorful,1x1,Crafting,,1.0.0,child's room,None,wooden block,None,True,Clock,False,No lighting,False,FtrBlockClock_Remake_2_0,2_0,3208,PHad9XycXfrxbARtT,False
wooden-block wall clock,Pastel,Block color,,,True,True,False,2,,1350,Pink,Colorful,1x1,Crafting,,1.0.0,child's room,None,wooden block,None,True,Clock,False,No lighting,False,FtrBlockClock_Remake_3_0,3_0,3208,ybaK92seJLgkMKiNp,False
wooden-block wall clock,Vivid,Block color,,,True,True,False,2,,1350,Yellow,Colorful,1x1,Crafting,,1.0.0,child's room,None,wooden block,None,True,Clock,False,No lighting,False,FtrBlockClock_Remake_4_0,4_0,3208,2Cat3gxJZ6EAHbBoF,False
wooden-plank sign,Natural,Body color,,,True,True,False,1,,600,Beige,Black,2x1,Crafting,,1.0.0,zen-style,None,None,None,False,Ranch,False,No lighting,False,FtrSignboardWood_Remake_0_0,0_0,5636,SPEvaBm2nhJdEFirp,False
wooden-plank sign,Dark brown,Body color,,,True,True,False,1,,600,Black,Yellow,2x1,Crafting,,1.0.0,zen-style,None,None,None,False,Ranch,False,No lighting,False,FtrSignboardWood_Remake_1_0,1_0,5636,frdjb5dXZicpbv3uu,False
wooden-plank sign,Brown,Body color,,,True,True,False,1,,600,Brown,White,2x1,Crafting,,1.0.0,zen-style,None,None,None,False,Ranch,False,No lighting,False,FtrSignboardWood_Remake_2_0,2_0,5636,dtMZtLS6kRtsCD4Mx,False
wooden-plank sign,Red,Body color,,,True,True,False,1,,600,Red,Yellow,2x1,Crafting,,1.0.0,zen-style,None,None,None,False,Ranch,False,No lighting,False,FtrSignboardWood_Remake_3_0,3_0,5636,E9JZXGDshMDsAEKZZ,False
world map,Pacific Ocean,Map center,,,False,True,False,1,640,160,Blue,Green,2x1,Nintendo; Nook Shopping,,1.2.0,child's room,den,None,None,False,Space,False,No lighting,False,FtrWorldMap_Remake_0_0,0_0,12741,i6Q2vWb2Ha7oBacmj,True
world map,Atlantic Ocean,Map center,,,False,True,False,1,640,160,Blue,Green,2x1,Nintendo; Nook Shopping,,1.2.0,child's room,den,None,None,False,Space,False,No lighting,False,FtrWorldMap_Remake_1_0,1_0,12741,obQxSTEN4xTfPwhk8,True
writing poster,Alphabet,,,,False,False,False,,640,160,Red,Colorful,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,school,None,writing,False,Study,False,No lighting,False,FtrStudyposter_Remake_0_0,0_0,3584,eqDMnWHyBDS7S9uAg,True
writing poster,Multiplication tables,,,,False,False,False,,640,160,Light blue,Colorful,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,school,None,writing,False,Study,False,No lighting,False,FtrStudyposter_Remake_1_0,1_0,3584,mnXbHGP24sw8qumWP,True
writing poster,Periodic table,,,,False,False,False,,640,160,White,Black,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,school,None,writing,False,Study,False,No lighting,False,FtrStudyposter_Remake_2_0,2_0,3584,rPp3dMLX9ieBg3cz4,True
writing poster,Constellations,,,,False,False,False,,640,160,Black,Black,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,school,None,writing,False,Study,False,No lighting,False,FtrStudyposter_Remake_3_0,3_0,3584,Z5Hq3QpNzSEydKq42,True
