Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Filename,Internal ID,Unique Entry ID,Purchasable
bowling shirt,Blue,False,1260,315,Blue,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Summer,False,1.0.0,Cool,comfy; sporty,True,TopsTexTopYshirtsHBowling1,9437,tHec3uk7yi9pX3w76,True
bowling shirt,Yellow,False,1260,315,Yellow,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Summer,False,1.0.0,Cool,comfy; sporty,True,TopsTexTopYshirtsHBowling2,9438,jWPmrHsMmXecGwYHn,True
bowling shirt,Orange,False,1260,315,Orange,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Summer,False,1.0.0,Cool,comfy; sporty,True,TopsTexTopYshirtsHBowling3,9439,5SrN3MemLC3WYSzid,True
bowling shirt,Beige,False,1260,315,Beige,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Summer,False,1.0.0,Cool,comfy; sporty,True,TopsTexTopYshirtsHBowling4,9440,mJoxyDuWCsLYrgezX,True
bowling shirt,Green,False,1260,315,Green,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Summer,False,1.0.0,Cool,comfy; sporty,True,TopsTexTopYshirtsHBowling5,9441,Br7ALnLdbDirrygcG,True
bowling shirt,Light blue,False,1260,315,Light blue,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Summer,False,1.0.0,Cool,comfy; sporty,True,TopsTexTopYshirtsHBowling6,9442,NN3x44G3BGprvKEfv,True
bowling shirt,Purple,False,1260,315,Purple,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Summer,False,1.0.0,Cool,comfy; sporty,True,TopsTexTopYshirtsHBowling7,9443,TwSnqcb7TtumRZLvW,True
bug aloha shirt,,False,NFS,240,Black,Red,1x1,,Bug-Off,,All Year,False,1.0.0,Cool,comfy; vacation,True,TopsTexTopYshirtsHInsect0,8764,2QNcM4zFTsb93fzeP,False
bulldog jacket,Black,False,1440,360,Black,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,outdoorsy; sporty,True,TopsTexTopOuterLBulldog0,5980,ggs2xnxP45Y8SPtKL,True
bulldog jacket,White,False,1440,360,White,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,outdoorsy; sporty,True,TopsTexTopOuterLBulldog1,7998,rqwFuaTF75ANzTN9p,True
bulldog jacket,Red,False,1440,360,Red,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,outdoorsy; sporty,True,TopsTexTopOuterLBulldog2,7999,gHnTWFxB9PSGHcTes,True
business suitcoat,Black,False,1960,490,Black,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,formal; party; theatrical; work,True,TopsTexTopYshirtsLSuits0,4363,LzQ8TynJGkTh4xXQa,True
business suitcoat,Gray,False,1960,490,Gray,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,formal; party; theatrical; work,True,TopsTexTopYshirtsLSuits1,8279,jEGfEYEFh4arugxGp,True
business suitcoat,Blue,False,1960,490,Light blue,Light blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,formal; party; theatrical; work,True,TopsTexTopYshirtsLSuits2,8280,AtaXqZdJkYv3icPLf,True
business suitcoat,Berry red,False,1960,490,Red,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,formal; party; theatrical; work,True,TopsTexTopYshirtsLSuits3,8281,8GPBwYBSaiSoNSFFz,True
business suitcoat,Navy blue,False,1960,490,Blue,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,formal; party; theatrical; work,True,TopsTexTopYshirtsLSuits4,8282,rHnShnLknTj3MXrt4,True
café uniform,Black,False,1500,375,Black,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,formal; work,True,TopsTexTopCoatLCafe0,3178,SHHiYrQ9ozi4X7iqW,True
café uniform,Green,False,1500,375,Green,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,formal; work,True,TopsTexTopCoatLCafe1,8263,ARXYKEMCHdcJHJpa4,True
café uniform,Red,False,1500,375,Red,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,formal; work,True,TopsTexTopCoatLCafe2,8264,cdC7EDHRJLqLQHGaB,True
café uniform,Brown,False,1500,375,Brown,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,formal; work,True,TopsTexTopCoatLCafe3,8265,YFyQbDMayMoZSWYcY,True
camo bomber-style jacket,Green,False,1400,350,Green,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,everyday; outdoorsy,True,TopsTexTopOuterLCamo0,4402,WGTwz7iBBHyb8KL72,True
camo bomber-style jacket,Gray,False,1400,350,Gray,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,everyday; outdoorsy,True,TopsTexTopOuterLCamo1,8569,Nf7G3cxhFCTXcPhbK,True
camo bomber-style jacket,Purple,False,1400,350,Purple,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,everyday; outdoorsy,True,TopsTexTopOuterLCamo2,8570,ezCm27aWs5kKsuygM,True
camo tee,Brown,False,960,240,Brown,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cool,everyday; outdoorsy,True,TopsTexTopTshirtsHCamouflage0,3257,NhrcCLHZ99zfZ5QPr,True
camo tee,Avocado,False,960,240,Green,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cool,everyday; outdoorsy,True,TopsTexTopTshirtsHCamouflage1,8420,8tpoRwR3apwZz4fRx,True
camo tee,Pink,False,960,240,Pink,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cool,everyday; outdoorsy,True,TopsTexTopTshirtsHCamouflage2,8421,7XJR7YLns7pJpspdC,True
camo tee,Gray,False,960,240,Gray,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cool,everyday; outdoorsy,True,TopsTexTopTshirtsHCamouflage3,8422,4jbAfkCimtnAhAMJx,True
camo tee,Blue,False,960,240,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cool,everyday; outdoorsy,True,TopsTexTopTshirtsHCamouflage4,8423,2cmGY9qZsk5XW5epR,True
camo tee,Purple,False,960,240,Purple,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cool,everyday; outdoorsy,True,TopsTexTopTshirtsHCamouflage5,12352,9j5rKFarxYrxLwDQu,True
camo tee,Red,False,960,240,Red,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cool,everyday; outdoorsy,True,TopsTexTopTshirtsHCamouflage6,12353,9dyYcxDgoA4Z7zddJ,True
camper tee,,False,840,210,Green,Green,1x1,,Nook Shopping Promotion,Link Nintendo Account to Pocket Camp; then redeem a 16-digit code on your Nintendo Switch,All Year,False,1.1.0,Simple,outdoorsy; comfy,True,TopsTexTopTshirtsHOkmotors0,12426,WiN73dy22JaKPfnmp,False
cardigan-shirt combo,Yellow,False,840,210,Yellow,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopYshirtsLCardiganyshirt0,3578,i7Ho5GcyLKTM2XHrS,True
cardigan-shirt combo,Mint,False,840,210,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopYshirtsLCardiganyshirt1,8015,okf7tHGJSJWo99MuP,True
cardigan-shirt combo,Pink,False,840,210,Pink,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopYshirtsLCardiganyshirt2,8016,QFeGQLKdWddDQbDux,True
cardigan-shirt combo,Blue,False,840,210,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopYshirtsLCardiganyshirt3,8017,rRQcDfsDwrv2CpGyD,True
cardigan-shirt combo,Gray,False,840,210,Gray,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopYshirtsLCardiganyshirt4,8018,rT6w9DHb3ohP2HWzJ,True
cardigan-shirt combo,Black,False,840,210,Black,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopYshirtsLCardiganyshirt5,8019,ysMCoRxo5iPdTgvz3,True
career jacket,Gray,False,1680,420,Gray,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,formal; work,True,TopsTexTopYshirtsLCareer0,4503,XoNL6nqajp9KnbpHq,True
career jacket,Beige,False,1680,420,Beige,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,formal; work,True,TopsTexTopYshirtsLCareer1,7383,3XiTwcXtTRfkDtf6e,True
career jacket,Peach,False,1680,420,Pink,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,formal; work,True,TopsTexTopYshirtsLCareer2,7384,6zTTfSRG52X45dHaM,True
career jacket,Light blue,False,1680,420,Light blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,formal; work,True,TopsTexTopYshirtsLCareer3,7385,EgvjuzBWSs8HsNAmL,True
career jacket,Pink,False,1680,420,Pink,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,formal; work,True,TopsTexTopYshirtsLCareer4,7386,aC6JGCTRxPEEYwXGw,True
career jacket,Green,False,1680,420,Green,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,formal; work,True,TopsTexTopYshirtsLCareer5,7387,44A7k8CfYyhN2aGms,True
career jacket,Blue,False,1680,420,Blue,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,formal; work,True,TopsTexTopYshirtsLCareer6,7388,eQdzHHXEcDK25KRdw,True
career jacket,Red,False,1680,420,Red,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,formal; work,True,TopsTexTopYshirtsLCareer7,7389,iSRqf8wvm5T4kcKKu,True
cavalier shirt,Blue,False,2080,520,Blue,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; theatrical,True,TopsTexTopCoatLGunknight0,3233,nBndstHR8fhG5snhk,True
cavalier shirt,Red,False,2080,520,Red,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; theatrical,True,TopsTexTopCoatLGunknight1,8229,fQpwGgZGNjkBSfZG9,True
cavalier shirt,Green,False,2080,520,Green,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; theatrical,True,TopsTexTopCoatLGunknight2,8230,sMmfufcdocusmGzCM,True
checkered chesterfield coat,Brown,False,2380,595,Brown,Beige,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Elegant,everyday,True,TopsTexTopCoatLChestercheck0,3941,pFahPHqPSeL2Mza8c,True
checkered chesterfield coat,Green,False,2380,595,Green,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,True,1.0.0,Elegant,everyday,True,TopsTexTopCoatLChestercheck1,8438,c4K4SG2hdH2k5sekH,True
checkered chesterfield coat,Blue,False,2380,595,Light blue,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Elegant,everyday,True,TopsTexTopCoatLChestercheck2,8439,yFXfx8GQo6gFHdwtv,True
checkered chesterfield coat,Gray,False,2380,595,Gray,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Elegant,everyday,True,TopsTexTopCoatLChestercheck3,8440,Tuk8k37BcXZpC5mqn,True
checkered muffler,White,False,1440,360,White,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopOuterLMuffler0,4553,DtjGSmvDcvgEdPt8K,True
checkered muffler,Gray,False,1440,360,Gray,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopOuterLMuffler1,8002,s3vEDbgxaXwnM7bP8,True
checkered muffler,Brown,False,1440,360,Brown,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopOuterLMuffler2,8003,raMG5Y7vCnFsFtCcr,True
checkered muffler,Camel,False,1440,360,Beige,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Simple,everyday; comfy,True,TopsTexTopOuterLMuffler3,8004,EhNHaYM339Xjg4zuZ,True
chef's outfit,Red,False,1680,420,White,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,True,TopsTexTopCoatHCook0,3177,PmgtXM5uAc3NPRnAz,True
chef's outfit,Blue,False,1680,420,White,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,True,TopsTexTopCoatHCook1,9588,TvDNjXEg8ZmKnMJWt,True
chef's outfit,Green,False,1680,420,White,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,True,TopsTexTopCoatHCook2,9589,M9FMrwmjytayzBsXg,True
chef's outfit,Yellow,False,1680,420,White,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,True,TopsTexTopCoatHCook3,9590,egkM5eKWsh7aj4jmm,True
chef's outfit,Orange,False,1680,420,White,Orange,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,True,TopsTexTopCoatHCook4,9591,mfrTjwSzb8zW5a7pz,True
chef's outfit,Brown,False,1680,420,White,Brown,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,True,TopsTexTopCoatHCook5,9592,gZQTumeXZXS29pP4c,True
chef's outfit,Black,False,1680,420,White,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,True,TopsTexTopCoatHCook6,9593,hTmcQfDELMZsvp9NP,True
chesterfield coat,Camel,False,2320,580,Beige,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cool,everyday,True,TopsTexTopCoatLChester0,3939,iKHJSLdsEd9zKTSXy,True
chesterfield coat,Brown,False,2320,580,Brown,Red,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cool,everyday,True,TopsTexTopCoatLChester1,8435,uYfP8EuZPAHJB2hQf,True
chesterfield coat,Black,False,2320,580,Black,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,True,1.0.0,Cool,everyday,True,TopsTexTopCoatLChester2,8436,puRvYDefYJrEsnrit,True
chesterfield coat,Gray,False,2320,580,Gray,Green,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cool,everyday,True,TopsTexTopCoatLChester3,8437,GaRSkoXgpfKqY4fvj,True
chick tee,,False,800,200,White,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsHChickBlue,3259,cebqmNTaR8HxhKdtq,True
Chimayo vest,Navy blue,False,1120,280,Blue,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; outdoorsy,True,TopsTexTopYshirtsLChimayo0,4507,HbNYxoPDoXEGm6ipa,True
Chimayo vest,Red,False,1120,280,Red,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; outdoorsy,True,TopsTexTopYshirtsLChimayo1,9448,8rTMGjNiqHnwmu5Jx,True
Chimayo vest,White,False,1120,280,White,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; outdoorsy,True,TopsTexTopYshirtsLChimayo2,9449,kQzPzG9D5xSKmaK7J,True
Chimayo vest,Light blue,False,1120,280,Light blue,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; outdoorsy,True,TopsTexTopYshirtsLChimayo3,9450,B4bhmCSeBAsrf3yRW,True
ciao tee,,False,640,160,Red,White,1x1,,Nook Shopping Catalog,,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsHHelloit0,12120,QPxsFRrvvtHwR2STb,True
coatigan,Purple,False,2380,595,Purple,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,True,1.0.0,Elegant,everyday,True,TopsTexTopCoatLCoadigan0,4601,aKqB3pjKs6ifCMixr,True
coatigan,Pink,False,2380,595,Pink,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Elegant,everyday,True,TopsTexTopCoatLCoadigan1,8458,kyaP87eBHpmZrgTvx,True
coatigan,Light blue,False,2380,595,Light blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Elegant,everyday,True,TopsTexTopCoatLCoadigan2,8459,8FJE4KXTqaAqMHM4i,True
coatigan,Gray,False,2380,595,Gray,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Elegant,everyday,True,TopsTexTopCoatLCoadigan3,8460,3bz2dszbmfJaHN8Dh,True
coatigan,Green,False,2380,595,Green,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Elegant,everyday,True,TopsTexTopCoatLCoadigan4,8461,ikqxfKh9g9dfeQjPX,True
collarless coat,Gray,False,2000,500,Gray,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; formal,True,TopsTexTopCoatLNocollar0,3663,o8Y5mHHTmLb6nPErk,True
collarless coat,Beige,False,2000,500,Beige,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal,True,TopsTexTopCoatLNocollar1,8433,tE7G2a6GGgjhH6Gbm,True
collarless coat,Pink,False,2000,500,Pink,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal,True,TopsTexTopCoatLNocollar2,8434,Nxs4EjoNKMaBuNyN3,True
collarless shirt,Black,False,960,240,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,True,TopsTexTopYshirtsLNocollar0,3690,SGrZXSayHx7jQN9Bq,True
collarless shirt,White,False,960,240,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday,True,TopsTexTopYshirtsLNocollar1,8510,JF5eg4u7iovd3BoT3,True
college cardigan,Navy blue,False,1200,300,Blue,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,True,TopsTexTopOuterLCollegecardigan0,4306,2W9wjJt8rsBYSBcFM,True
college cardigan,Red,False,1200,300,Red,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,True,TopsTexTopOuterLCollegecardigan1,7752,y656uJvttFHNBaxys,True
college cardigan,Gray,False,1200,300,Gray,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,True,TopsTexTopOuterLCollegecardigan2,7753,BSkE3FjDaGX3wieX9,True
college cardigan,Orange,False,1200,300,Orange,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,True,TopsTexTopOuterLCollegecardigan3,7754,cSYWL2dCgwtHcwKX2,True
college cardigan,White,False,1200,300,White,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,True,TopsTexTopOuterLCollegecardigan4,7755,4FqcSDovaBQ8AHujS,True
color-block dress shirt,Blue,False,960,240,Light blue,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Simple,everyday,True,TopsTexTopYshirtsLTwotone0,3316,XAfQ8miFRhqMuD8qK,True
color-block dress shirt,Red,False,960,240,Red,Brown,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday,True,TopsTexTopYshirtsLTwotone1,8489,aH5dRYE4mh4jm3nQP,True
color-block dress shirt,Green,False,960,240,Green,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday,True,TopsTexTopYshirtsLTwotone2,8490,MDpibSS8ZcnyRSofY,True
