Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Secondary Shape,Filename,Internal ID,Unique Entry ID,Purchasable,Type
bolero coat,Yellow,No,2080,520,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Cute,everyday; fairy tale; comfy,Yes,L,TopsTexOnepieceAlineLBolerocoat1,8441,ZfjpHYHKLozqxZ7qA,1,A-line
bolero coat,Blue,No,2080,520,Light blue,White,1x1,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Cute,everyday; fairy tale; comfy,Yes,L,TopsTexOnepieceAlineLBolerocoat2,8442,NMPcsF6BSya9oqGeM,1,A-line
bolero coat,Green,No,2080,520,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Cute,everyday; fairy tale; comfy,Yes,L,TopsTexOnepieceAlineLBolerocoat3,8443,dKjjbBaEyMjzZADyr,1,A-line
bone costume,White,No,1280,320,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,fairy tale; goth,Yes,L,TopsTexOnepieceOverallLBoneWhite,3609,GQXHPDBvGeC7ud3RM,1,Overall
box-skirt uniform,Navy blue,No,2300,575,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,Yes,L,TopsTexOnepieceBoxLJumperskirtuniform0,3662,3CFkchA3Zfxz9DnWs,1,Box
box-skirt uniform,Black,No,2300,575,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,Yes,L,TopsTexOnepieceBoxLJumperskirtuniform1,7572,dwDSeGqzshrAJdhkG,1,Box
box-skirt uniform,Light blue,No,2300,575,Light blue,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,Yes,L,TopsTexOnepieceBoxLJumperskirtuniform2,7573,KNF9iwH9ngDTqnKk4,1,Box
box-skirt uniform,Green,No,2300,575,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,Yes,L,TopsTexOnepieceBoxLJumperskirtuniform3,7574,2jQPzXpkeZmMxvx9w,1,Box
box-skirt uniform,Gray,No,2300,575,Gray,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,Yes,L,TopsTexOnepieceBoxLJumperskirtuniform4,7575,idv2BMcA23w3GaDLy,1,Box
box-skirt uniform,Red,No,2300,575,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,Yes,L,TopsTexOnepieceBoxLJumperskirtuniform5,7576,Hv5cpPpWqCwqgYvYw,1,Box
box-skirt uniform,Brown,No,2300,575,Brown,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,Yes,L,TopsTexOnepieceBoxLJumperskirtuniform6,7577,CsvFf2cCyMhyPFqw5,1,Box
bunny dress,Pink,No,1800,450,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party,Yes,L,TopsTexOnepieceAlineLRabbit0,3146,KQ5QsgF3P2WxrTvhB,1,A-line
bunny dress,Yellow,No,1800,450,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party,Yes,L,TopsTexOnepieceAlineLRabbit1,9622,p22BcWCbkCwbKfdGf,1,A-line
bunny dress,White,No,1800,450,White,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party,Yes,L,TopsTexOnepieceAlineLRabbit2,9623,7xzu4Ys5ayDMh3QkL,1,A-line
butterfly visiting kimono,Black,No,2660,665,Black,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal; party,Yes,L,TopsTexOnepieceKimonoLButterfly0,6025,2tXmnh6dsLpeXXzTz,1,Kimono
butterfly visiting kimono,Indigo blue,No,2660,665,Blue,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal; party,Yes,L,TopsTexOnepieceKimonoLButterfly1,9002,Q4NnC2ukrEWQ8shqY,1,Kimono
butterfly visiting kimono,Fuchsia,No,2660,665,Purple,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal; party,Yes,L,TopsTexOnepieceKimonoLButterfly2,9003,ZhwvywiRTTBSkzFng,1,Kimono
cake dress,,No,20000,5000,White,White,1x1,Wedding Season,,All Year,No,1.2.0,Elegant,fairy tale; formal; party; theatrical,Yes,N,TopsTexOnepieceDressNWedding,3336,ud4NgGEzc7boLMh6x,0,Dress
casual chic dress,Yellow,No,2400,600,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Elegant,everyday; comfy; vacation,Yes,H,TopsTexOnepieceAlongHCachecoeur0,4596,HxJuZMqqfqwZ3yQ6g,1,A-long
casual chic dress,Light blue,No,2400,600,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Elegant,everyday; comfy; vacation,Yes,H,TopsTexOnepieceAlongHCachecoeur1,8598,MaT29CPxJiqDQnewm,1,A-long
casual chic dress,Pink,No,2400,600,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Elegant,everyday; comfy; vacation,Yes,H,TopsTexOnepieceAlongHCachecoeur2,8599,qrDjNj9z9tsBBkFDy,1,A-long
casual chic dress,Green,No,2400,600,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Elegant,everyday; comfy; vacation,Yes,H,TopsTexOnepieceAlongHCachecoeur3,8600,D7RAkYz7aTCKeQKY3,1,A-long
casual chic dress,Navy blue,No,2400,600,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Elegant,everyday; comfy; vacation,Yes,H,TopsTexOnepieceAlongHCachecoeur4,8601,FqAuiLYPXsMEPxaFk,1,A-long
casual chic dress,Purple,No,2400,600,Purple,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Elegant,everyday; comfy; vacation,Yes,H,TopsTexOnepieceAlongHCachecoeur5,8602,PtZiAPuN3NRFLLWgY,1,A-long
casual kimono,Dark blue,No,2000,500,Blue,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,everyday,Yes,L,TopsTexOnepieceKimonoLKinagashi0,4342,PKmcxZDiorL3Rz83t,1,Kimono
casual kimono,Aqua,No,2000,500,Light blue,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,everyday,Yes,L,TopsTexOnepieceKimonoLKinagashi1,9215,jwC9dmFJnsmbkdse7,1,Kimono
casual kimono,Green,No,2000,500,Green,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,everyday,Yes,L,TopsTexOnepieceKimonoLKinagashi2,9216,HT8Lu48j3m8shvz4B,1,Kimono
casual kimono,Mustard,No,2000,500,Brown,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,everyday,Yes,L,TopsTexOnepieceKimonoLKinagashi3,9217,GPp5hBycht292wA9z,1,Kimono
cat dress,Navy blue,No,1800,450,Blue,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,L,TopsTexOnepieceAlineLCat0,3167,rvt2Jdk4KsCn66uay,1,A-line
cat dress,Brown,No,1800,450,Brown,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,L,TopsTexOnepieceAlineLCat1,9624,qcN4eke6XEupE2z4N,1,A-line
cat dress,White,No,1800,450,White,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,L,TopsTexOnepieceAlineLCat2,9625,6sgrrCZPeuRbSExnR,1,A-line
caterpillar costume,Green,No,1700,425,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,fairy tale; party,Yes,N,TopsTexOnepieceRibNCaterpillar0,4577,CyRDpLxsHJhPCBJwB,1,Rib
caterpillar costume,Yellow,No,1700,425,Yellow,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,fairy tale; party,Yes,N,TopsTexOnepieceRibNCaterpillar1,9638,nb9JAkDG3E7GLqw3T,1,Rib
caterpillar costume,Rainbow,No,1700,425,Colorful,Colorful,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,fairy tale; party,Yes,N,TopsTexOnepieceRibNCaterpillar2,9639,Zwc7h8Ru7sheZdpLd,1,Rib
caveman tank,Orange,No,1050,262,Orange,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy,Yes,N,TopsTexOnepieceBoxNPrimitive0,3232,CTS5tntAwfias2evj,1,Box
caveman tank,Yellow,No,1050,262,Yellow,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy,Yes,N,TopsTexOnepieceBoxNPrimitive1,9626,htQRvpp3YnrzzNm3o,1,Box
caveman tank,Gray,No,1050,262,Gray,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy,Yes,N,TopsTexOnepieceBoxNPrimitive2,9627,9ZCDYtgWQhtoLQzuJ,1,Box
checkered jumper dress,Red,No,1840,460,Beige,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Cute,everyday,Yes,L,TopsTexOnepieceAlineLJumperskirt0,4731,foykwA5waMkGNMvNm,1,A-line
checkered jumper dress,Green,No,1840,460,Beige,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday,Yes,L,TopsTexOnepieceAlineLJumperskirt1,8968,XKXusoE3TaQLY2tEa,1,A-line
checkered jumper dress,Yellow,No,1840,460,Beige,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday,Yes,L,TopsTexOnepieceAlineLJumperskirt2,8969,uGsbSB2SJZsP64pqb,1,A-line
checkered jumper dress,Beige,No,1840,460,Beige,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday,Yes,L,TopsTexOnepieceAlineLJumperskirt3,8970,yJFpb8GqzrJxTSZDc,1,A-line
cheerleading uniform,Red,No,1920,480,White,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical,Yes,N,TopsTexOnepieceAlineNCheer0,3058,g3dWDD7n3PGXNT3dy,1,A-line
cheerleading uniform,Purple,No,1920,480,White,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical,Yes,N,TopsTexOnepieceAlineNCheer1,9365,eKXzgseNxuDfkz2nA,1,A-line
cheerleading uniform,Blue,No,1920,480,White,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical,Yes,N,TopsTexOnepieceAlineNCheer2,9366,vP9Kpn48fLE6L73XT,1,A-line
cheerleading uniform,Berry red,No,1920,480,Black,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical,Yes,N,TopsTexOnepieceAlineNCheer3,9367,gyrgYDrC7ijcYKP66,1,A-line
cheerleading uniform,Green,No,1920,480,Black,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical,Yes,N,TopsTexOnepieceAlineNCheer4,9368,7hpFyWWMKvpbYy6PM,1,A-line
cheerleading uniform,Pink,No,1920,480,Black,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical,Yes,N,TopsTexOnepieceAlineNCheer5,9369,QpEGE87fwiWRrXF2g,1,A-line
cheerleading uniform,Light blue,No,1920,480,Black,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical,Yes,N,TopsTexOnepieceAlineNCheer6,9370,Kym2Qd2kJ9mbpjLpp,1,A-line
cheerleading uniform,Yellow,No,1920,480,Black,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical,Yes,N,TopsTexOnepieceAlineNCheer7,9371,aG6oyKtLFSykGXaqv,1,A-line
cherry dress,Red,Yes,NFS,1600,Red,Red,1x1,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,N,TopsTexOnepieceAlineNCherry0,9838,ECBc6ycmHe4hZJyZq,0,A-line
chic tuxedo dress,Black,No,2240,560,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,N,TopsTexOnepieceBalloonNBunny0,4347,98bMggtEoqgCYBC9s,1,Balloon
chic tuxedo dress,Pink,No,2240,560,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,N,TopsTexOnepieceBalloonNBunny1,8276,iZKFcnjCu9QocPC95,1,Balloon
chic tuxedo dress,Red,No,2240,560,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,N,TopsTexOnepieceBalloonNBunny2,8277,TKjteEC4c47jfeCrb,1,Balloon
chic tuxedo dress,Light blue,No,2240,560,Light blue,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,N,TopsTexOnepieceBalloonNBunny3,8278,djYPrT92J6uZ3k7PC,1,Balloon
chima jeogori,Vermilion,No,2520,630,Red,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal,Yes,L,TopsTexOnepieceAlongLChimachogori0,3538,kdc7E8AyjtdfC6aaY,1,A-long
chima jeogori,Yellow-green,No,2520,630,Green,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal,Yes,L,TopsTexOnepieceAlongLChimachogori1,9145,nF47jMjAJC2fj8mzA,1,A-long
chima jeogori,Pink,No,2520,630,Pink,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal,Yes,L,TopsTexOnepieceAlongLChimachogori2,9146,r43ogk6mKHn33TfN2,1,A-long
chima jeogori,Blue,No,2520,630,Blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal,Yes,L,TopsTexOnepieceAlongLChimachogori3,9147,rcQW6T7un6criyu9o,1,A-long
chima jeogori,Red,No,2520,630,Red,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal,Yes,L,TopsTexOnepieceAlongLChimachogori4,9148,LXzgWPoRmJQMr385Z,1,A-long
china poblana,Red,No,2520,630,Red,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; formal,Yes,H,TopsTexOnepieceDressHChinapoblanaRed,4484,bzp8qpTPEWfnDN5Yz,1,Dress
chiton,White,No,2520,630,White,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal; theatrical,Yes,N,TopsTexOnepieceBoxNGreece,3574,zgSYh4R7NMo5uNJ6L,1,Box
clover dress,Green,No,1800,450,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Cute,everyday; fairy tale; party; vacation,Yes,N,TopsTexOnepieceBalloonNClover0,4740,E2csgTak6CS2d4quK,1,Balloon
clover dress,Dark green,No,1800,450,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; party; vacation,Yes,N,TopsTexOnepieceBalloonNClover1,9430,bsABDAoPNuRQB78Qe,1,Balloon
cold-country bunad,Blue,No,2520,630,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Elegant,formal; party,Yes,L,TopsTexOnepieceOverallLNordic0,5442,TfhSbtNHyKWXoTaiw,1,Overall
cold-country bunad,Green,No,2520,630,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Elegant,formal; party,Yes,L,TopsTexOnepieceOverallLNordic1,8174,77iLRBqijXj5f4CwN,1,Overall
cold-country bunad,Red,No,2520,630,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Elegant,formal; party,Yes,L,TopsTexOnepieceOverallLNordic2,8175,TANqYsK7TqNmviEWY,1,Overall
cold-country dress,Blue,No,2520,630,Blue,Purple,1x1,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Elegant,formal; party,Yes,L,TopsTexOnepieceDressLNordic0,4650,NmQosuFR7ZckuvNLw,1,Dress
cold-country dress,Green,No,2520,630,Green,Orange,1x1,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Elegant,formal; party,Yes,L,TopsTexOnepieceDressLNordic1,8162,Ln5WLbCnt988iMNdr,1,Dress
cold-country dress,Red,No,2520,630,Red,Green,1x1,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Elegant,formal; party,Yes,L,TopsTexOnepieceDressLNordic2,8163,gN7NCKf3cdDJjWHrd,1,Dress
concierge uniform,Green,No,1920,480,Green,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,formal; work,Yes,L,TopsTexOnepieceOverallLHotel0,3464,pr2h3ikXQCQ4MvZyM,1,Overall
concierge uniform,Red,No,1920,480,Red,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,formal; work,Yes,L,TopsTexOnepieceOverallLHotel1,7445,hgCf3aRj5gYBjTA5M,1,Overall
concierge uniform,White,No,1920,480,White,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,formal; work,Yes,L,TopsTexOnepieceOverallLHotel2,7446,ekKymrXkjPkGkBHoF,1,Overall
concierge uniform,Brown,No,1920,480,Brown,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,formal; work,Yes,L,TopsTexOnepieceOverallLHotel3,7447,pT4bZ29XErpCqK9Ht,1,Overall
concierge uniform,Light blue,No,1920,480,Light blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,formal; work,Yes,L,TopsTexOnepieceOverallLHotel4,7448,FSmY4E7rWBssDHEgF,1,Overall
coveralls with arm covers,Green,No,1600,400,Green,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,L,TopsTexOnepieceOverallLFarmer0,5288,omeza4x9Y7nunqPrf,1,Overall
coveralls with arm covers,Blue,No,1600,400,Light blue,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,L,TopsTexOnepieceOverallLFarmer1,9610,nKboH85cZPnwgsk89,1,Overall
coveralls with arm covers,Orange,No,1600,400,Orange,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,L,TopsTexOnepieceOverallLFarmer2,9611,Xp5KSHCwGhr7ZCMJB,1,Overall
coveralls with arm covers,Pink,No,1600,400,Pink,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Active,outdoorsy; work,Yes,L,TopsTexOnepieceOverallLFarmer3,9612,YGyazjzmfwgJjRcQF,1,Overall
coveralls with arm covers,Purple,No,1600,400,Purple,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,L,TopsTexOnepieceOverallLFarmer4,9613,P9xSyAJEBT9tf3cyF,1,Overall
cyber suit,Blue,No,3500,875,Black,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,party; theatrical,Yes,L,TopsTexOnepieceOverallLCyber0,5391,A8qvrfxJeCMggw96f,1,Overall
cyber suit,Yellow,No,3500,875,Black,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,party; theatrical,Yes,L,TopsTexOnepieceOverallLCyber1,8658,xDF9cNnGgSwDemzC6,1,Overall
cyber suit,Pink,No,3500,875,Black,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,party; theatrical,Yes,L,TopsTexOnepieceOverallLCyber2,8659,8zsvmL5drNgv9ySiC,1,Overall
dazed dress,Pink,No,1600,400,Pink,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale,Yes,N,TopsTexOnepieceAlineNYumeiro0,2783,oK6iym4jH45duxFtC,1,A-line
dazed dress,Blue,No,1600,400,Blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale,Yes,N,TopsTexOnepieceAlineNYumeiro1,8300,mweQ9aKBGf9nMuxWh,1,A-line
dazed dress,Green,No,1600,400,Green,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale,Yes,N,TopsTexOnepieceAlineNYumeiro2,8301,EeveRpwDuWDL24dms,1,A-line
denim overalls,Blue,No,1600,400,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; vacation,Yes,L,TopsTexOnepieceOverallLSaropetto0,3668,bqeXZWDqvBy4eSZH8,1,Overall
denim overalls,Brown,No,1600,400,Brown,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; vacation,Yes,L,TopsTexOnepieceOverallLSaropetto1,9469,DrjJuu9HzYNc3y35A,1,Overall
denim overalls,Beige,No,1600,400,Beige,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; vacation,Yes,L,TopsTexOnepieceOverallLSaropetto2,9470,3D6JaCGwWKefBoBr3,1,Overall
denim overalls,Avocado,No,1600,400,Green,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; vacation,Yes,L,TopsTexOnepieceOverallLSaropetto3,9471,BfWgo4j66yvLPkzE5,1,Overall
denim overalls,White,No,1600,400,White,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; vacation,Yes,L,TopsTexOnepieceOverallLSaropetto4,9472,4p7PybxpZkZgRBHny,1,Overall
denim overalls,Orange,No,1600,400,Orange,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; vacation,Yes,L,TopsTexOnepieceOverallLSaropetto5,9473,jF5u7NRjQW3ANdC4F,1,Overall
denim overalls,Red,No,1600,400,Red,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; vacation,Yes,L,TopsTexOnepieceOverallLSaropetto6,9474,GGi4ZLQvh2W5vEDEB,1,Overall
denim overalls,Black,No,1600,400,Black,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; vacation,Yes,L,TopsTexOnepieceOverallLSaropetto7,9475,BgE6HtDAJgZrdKD5N,1,Overall
desert outfit,Purple,No,2520,630,Purple,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; party,Yes,N,TopsTexOnepieceOverallNArabia0,3606,5MWXFRnhJruEZD5T4,1,Overall
desert outfit,Blue,No,2520,630,Light blue,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; party,Yes,N,TopsTexOnepieceOverallNArabia1,8154,afWMEPe6uvP5CPT6v,1,Overall
desert outfit,Pink,No,2520,630,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; party,Yes,N,TopsTexOnepieceOverallNArabia2,8155,M8MYB2kRrCG8ykRr3,1,Overall
desert outfit,Yellow,No,2520,630,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; party,Yes,N,TopsTexOnepieceOverallNArabia3,8156,SvHh9zvw33JBQP645,1,Overall
