Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Lighting Type,Door Deco,Filename,Variant ID,Internal ID,Unique Entry ID,Purchasable,Achieved,Timestamp
tapestry,Fairy tale,,,,False,False,False,,880,220,White,Red,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Supplies,False,No lighting,False,FtrTapestry_Remake_3_0,3_0,704,6dg6HvJQTkSxisZbc,True,0,2020-08-13
tapestry,Bird,,,,False,False,False,,880,220,White,Brown,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Supplies,False,No lighting,False,FtrTapestry_Remake_4_0,4_0,704,cmNxBeH3P2yp7ha5n,True,0,2020-08-13
tapestry,Snow,,,,False,False,False,,880,220,Blue,Light blue,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Supplies,False,No lighting,False,FtrTapestry_Remake_5_0,5_0,704,6P9ZoAiqcWY9tgPFA,True,0,2020-08-13
throwback wall clock,Yellow,,,,False,False,False,,4200,1050,Yellow,Red,2x1.5,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,None,throwback,None,True,Clock,False,No lighting,False,FtrBoyClockWall_Remake_0_0,0_0,4756,AiwZ3CvnwHZMsRB4i,True,0,2020-08-13
throwback wall clock,Red,,,,False,False,False,,4200,1050,Red,Blue,2x1.5,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,None,throwback,None,True,Clock,False,No lighting,False,FtrBoyClockWall_Remake_1_0,1_0,4756,bQCYRWLLMbh8YHtea,True,0,2020-08-13
throwback wall clock,Green,,,,False,False,False,,4200,1050,Green,Yellow,2x1.5,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,None,throwback,None,True,Clock,False,No lighting,False,FtrBoyClockWall_Remake_2_0,2_0,4756,addfsHMh4AkZyDHt3,True,0,2020-08-13
throwback wall clock,Blue,,,,False,False,False,,4200,1050,Blue,Green,2x1.5,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,None,throwback,None,True,Clock,False,No lighting,False,FtrBoyClockWall_Remake_3_0,3_0,4756,85RJkcyHQGMSjdsy9,True,0,2020-08-13
throwback wall clock,White,,,,False,False,False,,4200,1050,White,Pink,2x1.5,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,None,throwback,None,True,Clock,False,No lighting,False,FtrBoyClockWall_Remake_4_0,4_0,4756,qEpcZ9oBoiAw3EDq7,True,0,2020-08-13
throwback wall clock,Gray,,,,False,False,False,,4200,1050,Gray,White,2x1.5,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,None,throwback,None,True,Clock,False,No lighting,False,FtrBoyClockWall_Remake_5_0,5_0,4756,rTnqWQSDiNczT9yD2,True,0,2020-08-13
throwback wall clock,Purple,,,,False,False,False,,4200,1050,Purple,Black,2x1.5,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,None,throwback,None,True,Clock,False,No lighting,False,FtrBoyClockWall_Remake_6_0,6_0,4756,dxhqG6r56zdgygyyy,True,0,2020-08-13
timber doorplate,Natural wood,Color,,,True,True,False,1,,400,Beige,Pink,1x1,Crafting,,1.0.0,living room,child's room,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentLog_Remake_0_0,0_0,5718,xSTWiQQuQaWSPAWhw,False,0,2020-08-13
timber doorplate,Brown,Color,,,True,True,False,1,,400,Brown,Pink,1x1,Crafting,,1.0.0,living room,child's room,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentLog_Remake_1_0,1_0,5718,JHoGXrgM7rvYFqL8s,False,0,2020-08-13
timber doorplate,Dark brown,Color,,,True,True,False,1,,400,Brown,Red,1x1,Crafting,,1.0.0,living room,child's room,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentLog_Remake_2_0,2_0,5718,ogAe7ygCJg7vsHw4N,False,0,2020-08-13
timber doorplate,Light brown,Color,,,True,True,False,1,,400,Beige,Yellow,1x1,Crafting,,1.0.0,living room,child's room,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentLog_Remake_3_0,3_0,5718,fHy32wAnvSveQ6Mvz,False,0,2020-08-13
timber doorplate,Ash brown,Color,,,True,True,False,1,,400,Beige,Red,1x1,Crafting,,1.0.0,living room,child's room,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentLog_Remake_4_0,4_0,5718,is4myc9ejizyvBdXG,False,0,2020-08-13
timber doorplate,Black,Color,,,True,True,False,1,,400,Black,White,1x1,Crafting,,1.0.0,living room,child's room,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentLog_Remake_5_0,5_0,5718,JgBMZad8QgY8phvN3,False,0,2020-08-13
timber doorplate,Blue,Color,,,True,True,False,1,,400,Blue,Blue,1x1,Crafting,,1.0.0,living room,child's room,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentLog_Remake_6_0,6_0,5718,CLH2rjPPNSPSCFwpL,False,0,2020-08-13
timber doorplate,Pink,Color,,,True,True,False,1,,400,Red,Pink,1x1,Crafting,,1.0.0,living room,child's room,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentLog_Remake_7_0,7_0,5718,8kdjvkRri2ZDfPLEK,False,0,2020-08-13
tree branch wreath,,,,,True,False,False,,,100,Brown,Brown,1x1,Crafting,,1.0.0,living room,None,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentWreathBranch,,4727,MzEzA66kgsfBmR4bx,False,0,2020-08-13
tree's bounty mobile,Brown,Nut color,,,True,True,False,3,,2030,Brown,Orange,1x1.5,Crafting,,1.0.0,fancy,None,tree's bounty or leaves,None,True,Supplies,False,No lighting,False,FtrNutMobile_Remake_0_0,0_0,6075,vu6CcKwJn9TrkHWW3,False,0,2020-08-13
tree's bounty mobile,White,Nut color,,,True,True,False,3,,2030,White,Yellow,1x1.5,Crafting,,1.0.0,fancy,None,tree's bounty or leaves,None,True,Supplies,False,No lighting,False,FtrNutMobile_Remake_1_0,1_0,6075,WXmHeyjdtmJraCWii,False,0,2020-08-13
tulip wreath,,,,,True,False,False,,,720,Red,Yellow,1x1,Crafting,,1.0.0,fancy,None,flowers,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentWreathTulip,,5670,eotzEuDmC8kRwpXNG,False,0,2020-08-13
ventilation fan,White,,,,False,False,False,,1200,300,White,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,True,Kitchen Things,False,No lighting,False,FtrExtractorfan_Remake_0_0,0_0,957,uAzwtaK3oXttabv9y,True,0,2020-08-13
ventilation fan,Pink,,,,False,False,False,,1200,300,Pink,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,True,Kitchen Things,False,No lighting,False,FtrExtractorfan_Remake_1_0,1_0,957,Nw85EvzakQx7H6vBi,True,0,2020-08-13
ventilation fan,Blue,,,,False,False,False,,1200,300,Blue,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,True,Kitchen Things,False,No lighting,False,FtrExtractorfan_Remake_2_0,2_0,957,FQ5eN33cNYBzyYyq8,True,0,2020-08-13
ventilation fan,Green,,,,False,False,False,,1200,300,Green,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,True,Kitchen Things,False,No lighting,False,FtrExtractorfan_Remake_3_0,3_0,957,SEBNjom2QignvDcQF,True,0,2020-08-13
ventilation fan,Orange,,,,False,False,False,,1200,300,Orange,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,True,Kitchen Things,False,No lighting,False,FtrExtractorfan_Remake_4_0,4_0,957,RHXeNvPrCFvHhjcCz,True,0,2020-08-13
wall clock,Silver,,,,False,False,False,,690,172,Gray,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,office,school,None,None,True,Clock,False,No lighting,False,FtrOfficeClock_Remake_0_0,0_0,1744,TQ8MPfBmYSebj3EL3,True,0,2020-08-13
wall clock,White,,,,False,False,False,,690,172,White,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,office,school,None,None,True,Clock,False,No lighting,False,FtrOfficeClock_Remake_1_0,1_0,1744,be77bPev8uwaRmbtj,True,0,2020-08-13
wall clock,Black,,,,False,False,False,,690,172,Black,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,office,school,None,None,True,Clock,False,No lighting,False,FtrOfficeClock_Remake_2_0,2_0,1744,sxj4oJ5G79Cdo4w9y,True,0,2020-08-13
wall clock,Red,,,,False,False,False,,690,172,Red,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,office,school,None,None,True,Clock,False,No lighting,False,FtrOfficeClock_Remake_3_0,3_0,1744,KdYCwCyLeiQJhSCBB,True,0,2020-08-13
wall clock,Blue,,,,False,False,False,,690,172,Blue,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,office,school,None,None,True,Clock,False,No lighting,False,FtrOfficeClock_Remake_4_0,4_0,1744,GqeBRLqaZwNo8ergj,True,0,2020-08-13
wall fan,Green,,,,False,False,False,,1400,350,Green,Green,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,office,school,None,None,True,Air Conditioning,False,No lighting,False,FtrFanRetroWall_Remake_0_0,0_0,3431,hdxNaRA8eGDTMLqjo,True,0,2020-08-13
wall fan,Blue,,,,False,False,False,,1400,350,Light blue,White,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,office,school,None,None,True,Air Conditioning,False,No lighting,False,FtrFanRetroWall_Remake_1_0,1_0,3431,T7Tyu4iDj5F8oov6B,True,0,2020-08-13
wall fan,Red,,,,False,False,False,,1400,350,Red,Red,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,office,school,None,None,True,Air Conditioning,False,No lighting,False,FtrFanRetroWall_Remake_2_0,2_0,3431,3Ap6EN9eNubJ6k7W8,True,0,2020-08-13
wall fan,Yellow,,,,False,False,False,,1400,350,Yellow,Yellow,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,office,school,None,None,True,Air Conditioning,False,No lighting,False,FtrFanRetroWall_Remake_3_0,3_0,3431,qEBPhPKMCaG68bEkr,True,0,2020-08-13
wall fan,White,,,,False,False,False,,1400,350,White,White,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,office,school,None,None,True,Air Conditioning,False,No lighting,False,FtrFanRetroWall_Remake_4_0,4_0,3431,6R9tXNSiaqiK2DScx,True,0,2020-08-13
wall fan,Black,,,,False,False,False,,1400,350,Black,Brown,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,office,school,None,None,True,Air Conditioning,False,No lighting,False,FtrFanRetroWall_Remake_5_0,5_0,3431,TJB4W8FcWSNvwd7YN,True,0,2020-08-13
wall fan,Silver,,,,False,False,False,,1400,350,Gray,Gray,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,office,school,None,None,True,Air Conditioning,False,No lighting,False,FtrFanRetroWall_Remake_6_0,6_0,3431,F28hAbHh3u9G7iSj2,True,0,2020-08-13
wall fan,Brown,,,,False,False,False,,1400,350,Brown,Brown,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,office,school,None,None,True,Air Conditioning,False,No lighting,False,FtrFanRetroWall_Remake_7_0,7_0,3431,nPCDhRRbHGTkqJjz9,True,0,2020-08-13
wall-mounted candle,Gold,,,,False,False,False,,800,200,Yellow,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,horror,None,None,None,True,Lamp,False,Candle,False,FtrCandleWall_Remake_0_0,0_0,5165,TeDcQnwSPdBJH3W5w,True,0,2020-08-13
wall-mounted candle,Silver,,,,False,False,False,,800,200,Gray,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,horror,None,None,None,True,Lamp,False,Candle,False,FtrCandleWall_Remake_1_0,1_0,5165,zqHDbqxTbYQFNpzdH,True,0,2020-08-13
wall-mounted candle,Copper,,,,False,False,False,,800,200,Brown,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,horror,None,None,None,True,Lamp,False,Candle,False,FtrCandleWall_Remake_2_0,2_0,5165,6ayNvsZxqe56degFA,True,0,2020-08-13
wall-mounted candle,Black,,,,False,False,False,,800,200,Black,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,horror,None,None,None,True,Lamp,False,Candle,False,FtrCandleWall_Remake_3_0,3_0,5165,wZgNHhr67uyENxXXY,True,0,2020-08-13
wall-mounted candle,White,,,,False,False,False,,800,200,White,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,horror,None,None,None,True,Lamp,False,Candle,False,FtrCandleWall_Remake_4_0,4_0,5165,3o6WMvdTp9FG5rNoA,True,0,2020-08-13
wall-mounted phone,White,,,,False,False,False,,1300,325,White,White,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,living room,None,None,None,True,Home Appliances,False,No lighting,False,FtrPhoneWall_Remake_0_0,0_0,3987,jtXASWPrz7No5cGzg,True,0,2020-08-13
wall-mounted phone,Black,,,,False,False,False,,1300,325,Black,Black,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,living room,None,None,None,True,Home Appliances,False,No lighting,False,FtrPhoneWall_Remake_1_0,1_0,3987,Q6qsJBzpFqbPW5pcf,True,0,2020-08-13
wall-mounted phone,Silver,,,,False,False,False,,1300,325,Gray,Gray,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,living room,None,None,None,True,Home Appliances,False,No lighting,False,FtrPhoneWall_Remake_2_0,2_0,3987,FZbpZjuSRShoepwwJ,True,0,2020-08-13
wall-mounted phone,Gray,,,,False,False,False,,1300,325,Brown,Brown,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,living room,None,None,None,True,Home Appliances,False,No lighting,False,FtrPhoneWall_Remake_3_0,3_0,3987,q92g8KiQ9oNjLkhfG,True,0,2020-08-13
wall-mounted phone,Red,,,,False,False,False,,1300,325,Red,Red,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,living room,None,None,None,True,Home Appliances,False,No lighting,False,FtrPhoneWall_Remake_4_0,4_0,3987,vuF3x3z54xiFGzrFP,True,0,2020-08-13
wall-mounted phone,Blue,,,,False,False,False,,1300,325,Blue,Blue,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,living room,None,None,None,True,Home Appliances,False,No lighting,False,FtrPhoneWall_Remake_5_0,5_0,3987,ZzgTQ5GReMwLsTDNG,True,0,2020-08-13
wall-mounted tool board,White,,,,False,False,False,,1500,375,White,Colorful,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,None,None,None,False,Supplies,False,No lighting,False,FtrToolhanger_Remake_0_0,0_0,8417,o2FMLgn53Z9Fg7fJq,True,0,2020-08-13
wall-mounted tool board,Camel,,,,False,False,False,,1500,375,Brown,Colorful,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,None,None,None,False,Supplies,False,No lighting,False,FtrToolhanger_Remake_1_0,1_0,8417,ikaTikFgibQJQoR7B,True,0,2020-08-13
wall-mounted tool board,Yellow,,,,False,False,False,,1500,375,Yellow,Colorful,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,None,None,None,False,Supplies,False,No lighting,False,FtrToolhanger_Remake_2_0,2_0,8417,xcBQagMHuivCh6cXg,True,0,2020-08-13
wall-mounted tool board,Red,,,,False,False,False,,1500,375,Red,Colorful,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,None,None,None,False,Supplies,False,No lighting,False,FtrToolhanger_Remake_3_0,3_0,8417,EZaaWiNnWDGuTLXW7,True,0,2020-08-13
wall-mounted tool board,Blue,,,,False,False,False,,1500,375,Blue,Colorful,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,None,None,None,False,Supplies,False,No lighting,False,FtrToolhanger_Remake_4_0,4_0,8417,28sbNapNucHSdNf4W,True,0,2020-08-13
wall-mounted tool board,Black,,,,False,False,False,,1500,375,Black,Colorful,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,None,None,None,False,Supplies,False,No lighting,False,FtrToolhanger_Remake_5_0,5_0,8417,e8uRj7TvjkQzoMRju,True,0,2020-08-13
wall-mounted TV (20 in.),Black,,,,False,False,False,,8900,2225,Black,Black,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,living room,None,None,None,True,TV,False,Monitor,False,FtrTV20inchWall_Remake_0_0,0_0,3986,XSa8HD4kkP7ixvHTQ,True,0,2020-08-13
wall-mounted TV (20 in.),White,,,,False,False,False,,8900,2225,White,White,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,living room,None,None,None,True,TV,False,Monitor,False,FtrTV20inchWall_Remake_1_0,1_0,3986,gp2ATmoH6qXLxbNxf,True,0,2020-08-13
wall-mounted TV (20 in.),Silver,,,,False,False,False,,8900,2225,Gray,Gray,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,living room,None,None,None,True,TV,False,Monitor,False,FtrTV20inchWall_Remake_2_0,2_0,3986,t7NuukejifmTMAi64,True,0,2020-08-13
wall-mounted TV (20 in.),Red,,,,False,False,False,,8900,2225,Red,Red,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,living room,None,None,None,True,TV,False,Monitor,False,FtrTV20inchWall_Remake_3_0,3_0,3986,ma46PGXmBjAGLAJcu,True,0,2020-08-13
wall-mounted TV (20 in.),Yellow,,,,False,False,False,,8900,2225,Yellow,Yellow,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,living room,None,None,None,True,TV,False,Monitor,False,FtrTV20inchWall_Remake_4_0,4_0,3986,gG3M9bPeMDDR28xPY,True,0,2020-08-13
wall-mounted TV (20 in.),Blue,,,,False,False,False,,8900,2225,Blue,Blue,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,living room,None,None,None,True,TV,False,Monitor,False,FtrTV20inchWall_Remake_5_0,5_0,3986,nXhibRvujThD2K2sM,True,0,2020-08-13
wall-mounted TV (20 in.),Pink,,,,False,False,False,,8900,2225,Pink,Pink,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,living room,None,None,None,True,TV,False,Monitor,False,FtrTV20inchWall_Remake_6_0,6_0,3986,gBqiJveZ6QRtjffmQ,True,0,2020-08-13
wall-mounted TV (20 in.),Light blue,,,,False,False,False,,8900,2225,Light blue,Light blue,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,living room,None,None,None,True,TV,False,Monitor,False,FtrTV20inchWall_Remake_7_0,7_0,3986,yGpGwaBXQDjMuyMZZ,True,0,2020-08-13
wall-mounted TV (50 in.),Black,,,,False,False,False,,22000,5500,Black,Black,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,living room,None,None,None,True,TV,False,Monitor,False,FtrTV50inchWall_Remake_0_0,0_0,3428,spqMDMdnuLLkHM9cF,True,0,2020-08-13
wall-mounted TV (50 in.),White,,,,False,False,False,,22000,5500,White,White,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,living room,None,None,None,True,TV,False,Monitor,False,FtrTV50inchWall_Remake_1_0,1_0,3428,fuxgxq8L6f24629jd,True,0,2020-08-13
wall-mounted TV (50 in.),Silver,,,,False,False,False,,22000,5500,Gray,Gray,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,living room,None,None,None,True,TV,False,Monitor,False,FtrTV50inchWall_Remake_2_0,2_0,3428,vzcWb6MxcGn3KeMbu,True,0,2020-08-13
wall-mounted TV (50 in.),Red,,,,False,False,False,,22000,5500,Red,Red,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,living room,None,None,None,True,TV,False,Monitor,False,FtrTV50inchWall_Remake_3_0,3_0,3428,DrJE5xhrbAkmYKzCo,True,0,2020-08-13
wall-mounted TV (50 in.),Blue,,,,False,False,False,,22000,5500,Blue,Blue,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,living room,None,None,None,True,TV,False,Monitor,False,FtrTV50inchWall_Remake_4_0,4_0,3428,PnEqgSwTwPjBQeZQT,True,0,2020-08-13
wasp-head model,,,,,False,False,False,,2500,625,Yellow,Yellow,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,None,None,None,False,Special Insect,False,No lighting,False,FtrInsectHachiFace,,11100,4E4HuLoFsmQPey32r,True,0,2020-08-13
wedding decoration,Cute,Design,,,False,True,False,1,1000,250,Pink,Green,1x2,Wedding Season,,1.2.0,party,expensive,wedding,None,False,Plants,False,No lighting,True,FtrWeddingFlowerWall_Remake_1_0,,12407,hNpjEHWRbtWaAeMvY,False,0,2020-08-13
wedding decoration,Chic,Design,,,False,True,False,1,1000,250,White,Green,1x2,Wedding Season,,1.2.0,party,expensive,wedding,None,False,Plants,False,No lighting,True,FtrWeddingFlowerWall_Remake_2_0,,12407,DuKN8JCjcSrxCx8fN,False,0,2020-08-13
wedding decoration,Garden,Design,,,False,True,False,1,1000,250,Yellow,Green,1x2,Wedding Season,,1.2.0,party,expensive,wedding,None,False,Plants,False,No lighting,True,FtrWeddingFlowerWall_Remake_0_0,,12407,9hspLeBM3m3tA8pza,False,0,2020-08-13
windflower wreath,,,,,True,False,False,,,720,Red,Orange,1x1,Crafting,,1.0.0,fancy,None,flowers,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentWreathAnemone,,5436,vaYbmMKt9yWPACuRr,False,0,2020-08-13
wooden-block wall clock,Natural,Block color,,,True,True,False,2,,1350,Beige,Beige,1x1,Crafting,,1.0.0,child's room,None,wooden block,None,True,Clock,False,No lighting,False,FtrBlockClock_Remake_0_0,0_0,3208,cQNnv5bziDnwJQFmo,False,0,2020-08-13
wooden-block wall clock,Mixed wood,Block color,,,True,True,False,2,,1350,Black,Brown,1x1,Crafting,,1.0.0,child's room,None,wooden block,None,True,Clock,False,No lighting,False,FtrBlockClock_Remake_1_0,1_0,3208,CzgHAquJDvGf6Cvwr,False,0,2020-08-13
wooden-block wall clock,Colorful,Block color,,,True,True,False,2,,1350,Blue,Colorful,1x1,Crafting,,1.0.0,child's room,None,wooden block,None,True,Clock,False,No lighting,False,FtrBlockClock_Remake_2_0,2_0,3208,PHad9XycXfrxbARtT,False,0,2020-08-13
wooden-block wall clock,Pastel,Block color,,,True,True,False,2,,1350,Pink,Colorful,1x1,Crafting,,1.0.0,child's room,None,wooden block,None,True,Clock,False,No lighting,False,FtrBlockClock_Remake_3_0,3_0,3208,ybaK92seJLgkMKiNp,False,0,2020-08-13
wooden-block wall clock,Vivid,Block color,,,True,True,False,2,,1350,Yellow,Colorful,1x1,Crafting,,1.0.0,child's room,None,wooden block,None,True,Clock,False,No lighting,False,FtrBlockClock_Remake_4_0,4_0,3208,2Cat3gxJZ6EAHbBoF,False,0,2020-08-13
wooden-plank sign,Natural,Body color,,,True,True,False,1,,600,Beige,Black,2x1,Crafting,,1.0.0,zen-style,None,None,None,False,Ranch,False,No lighting,False,FtrSignboardWood_Remake_0_0,0_0,5636,SPEvaBm2nhJdEFirp,False,0,2020-08-13
wooden-plank sign,Dark brown,Body color,,,True,True,False,1,,600,Black,Yellow,2x1,Crafting,,1.0.0,zen-style,None,None,None,False,Ranch,False,No lighting,False,FtrSignboardWood_Remake_1_0,1_0,5636,frdjb5dXZicpbv3uu,False,0,2020-08-13
wooden-plank sign,Brown,Body color,,,True,True,False,1,,600,Brown,White,2x1,Crafting,,1.0.0,zen-style,None,None,None,False,Ranch,False,No lighting,False,FtrSignboardWood_Remake_2_0,2_0,5636,dtMZtLS6kRtsCD4Mx,False,0,2020-08-13
wooden-plank sign,Red,Body color,,,True,True,False,1,,600,Red,Yellow,2x1,Crafting,,1.0.0,zen-style,None,None,None,False,Ranch,False,No lighting,False,FtrSignboardWood_Remake_3_0,3_0,5636,E9JZXGDshMDsAEKZZ,False,0,2020-08-13
world map,Pacific Ocean,Map center,,,False,True,False,1,640,160,Blue,Green,2x1,Nintendo; Nook Shopping,,1.2.0,child's room,den,None,None,False,Space,False,No lighting,False,FtrWorldMap_Remake_0_0,0_0,12741,i6Q2vWb2Ha7oBacmj,True,0,2020-08-13
world map,Atlantic Ocean,Map center,,,False,True,False,1,640,160,Blue,Green,2x1,Nintendo; Nook Shopping,,1.2.0,child's room,den,None,None,False,Space,False,No lighting,False,FtrWorldMap_Remake_1_0,1_0,12741,obQxSTEN4xTfPwhk8,True,0,2020-08-13
writing poster,Alphabet,,,,False,False,False,,640,160,Red,Colorful,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,school,None,writing,False,Study,False,No lighting,False,FtrStudyposter_Remake_0_0,0_0,3584,eqDMnWHyBDS7S9uAg,True,0,2020-08-13
writing poster,Multiplication tables,,,,False,False,False,,640,160,Light blue,Colorful,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,school,None,writing,False,Study,False,No lighting,False,FtrStudyposter_Remake_1_0,1_0,3584,mnXbHGP24sw8qumWP,True,0,2020-08-13
writing poster,Periodic table,,,,False,False,False,,640,160,White,Black,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,school,None,writing,False,Study,False,No lighting,False,FtrStudyposter_Remake_2_0,2_0,3584,rPp3dMLX9ieBg3cz4,True,0,2020-08-13
writing poster,Constellations,,,,False,False,False,,640,160,Black,Black,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,school,None,writing,False,Study,False,No lighting,False,FtrStudyposter_Remake_3_0,3_0,3584,Z5Hq3QpNzSEydKq42,True,0,2020-08-13
