Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Filename,Variant ID,Internal ID,Unique Entry ID,Purchasable,Achieved,Timestamp
beach ball,Watermelon,,,,False,False,False,,430,107,Green,Black,1x1,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,ocean,None,None,None,True,Seaside,True,Does not play music,No lighting,FtrBeachball_Remake_3_0,3_0,9584,9Fr5G7gEkpJuvAfxp,True,0,2020-08-13
bell cricket model,,,,,False,False,False,,,1290,Black,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectSuzumushiToy,,7096,apSjqHeXMQqunDq68,False,0,2020-08-13
betta model,,,,,False,False,False,,,7500,Light blue,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishBetaToy,,6937,6QbtWer62rhvhMTE5,False,0,2020-08-13
bingo wheel,,,,,False,False,False,,1000,250,Yellow,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,party,None,None,None,True,Toy,False,Does not play music,No lighting,FtrBingo,,864,atdJftYHmjRyrZctD,True,0,2020-08-13
birthday cake,Whipped-cream topping,Variation,,,False,True,False,1,,100,White,Colorful,1x1,Birthday,,1.0.0,party,fancy,None,birthday,True,Seasonal Decor,False,Does not play music,Candle,FtrBirthdayCake_Remake_0_0,0_0,3592,QGv7TucCMZbT9GAgb,False,0,2020-08-13
birthday cake,Chocolate buttercream,Variation,,,False,True,False,1,,100,Brown,Colorful,1x1,Birthday,,1.0.0,party,fancy,None,birthday,True,Seasonal Decor,False,Does not play music,Candle,FtrBirthdayCake_Remake_1_0,1_0,3592,a5kQSAhzKMNd49to5,False,0,2020-08-13
birthday cake,Strawberry buttercream,Variation,,,False,True,False,1,,100,Pink,Colorful,1x1,Birthday,,1.0.0,party,fancy,None,birthday,True,Seasonal Decor,False,Does not play music,Candle,FtrBirthdayCake_Remake_2_0,2_0,3592,Du5mKiJzoveS4wgwm,False,0,2020-08-13
birthday candles,Colorful,Variation,,,False,True,False,1,,300,Colorful,Colorful,1x1,Birthday,,1.0.0,party,fancy,None,birthday,True,Lamp,False,Does not play music,Candle,FtrBirthdayCandle_Remake_0_0,0_0,3591,8pMxBykz4fEvwHhmu,False,0,2020-08-13
birthday candles,Pink,Variation,,,False,True,False,1,,300,Colorful,Pink,1x1,Birthday,,1.0.0,party,fancy,None,birthday,True,Lamp,False,Does not play music,Candle,FtrBirthdayCandle_Remake_1_0,1_0,3591,9wmjv2pwBf4hK6EsK,False,0,2020-08-13
birthday candles,Blue,Variation,,,False,True,False,1,,300,Colorful,Blue,1x1,Birthday,,1.0.0,party,fancy,None,birthday,True,Lamp,False,Does not play music,Candle,FtrBirthdayCandle_Remake_2_0,2_0,3591,MDFyHoCvmAegjhDYS,False,0,2020-08-13
birthday candles,Green,Variation,,,False,True,False,1,,300,Colorful,Green,1x1,Birthday,,1.0.0,party,fancy,None,birthday,True,Lamp,False,Does not play music,Candle,FtrBirthdayCandle_Remake_3_0,3_0,3591,Z2prrYjqsQZJeNKeM,False,0,2020-08-13
birthday candles,Orange,Variation,,,False,True,False,1,,300,Colorful,Orange,1x1,Birthday,,1.0.0,party,fancy,None,birthday,True,Lamp,False,Does not play music,Candle,FtrBirthdayCandle_Remake_4_0,4_0,3591,ZBfb7tSgjSYvhbL2g,False,0,2020-08-13
birthday candles,Gorgeous,Variation,,,False,True,False,1,,300,Colorful,Black,1x1,Birthday,,1.0.0,party,fancy,None,birthday,True,Lamp,False,Does not play music,Candle,FtrBirthdayCandle_Remake_5_0,5_0,3591,dgxjSdNfTJaixZT92,False,0,2020-08-13
bitterling model,,,,,False,False,False,,,2700,Light blue,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishTanagoToy,,6931,wuQsW98QWyCPrKT2M,False,0,2020-08-13
black bass model,,,,,False,False,False,,,1200,Green,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishBlackbassToy,,6938,Gso4EevDL7KsjgPx2,False,0,2020-08-13
blowfish model,,,,,False,False,False,,,15000,Beige,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishFuguToy,,6951,oTX5PGr3f57ch9B8a,False,0,2020-08-13
blue marlin model,,,,,False,False,False,,,30000,Blue,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishKajikiToy,,6963,2eFAcmTSuPsQhKnka,False,0,2020-08-13
blue weevil beetle model,,,,,False,False,False,,,2400,Green,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectHousekizoumushiToy,,7118,XTn7faXJPnav4qMti,False,0,2020-08-13
bluegill model,,,,,False,False,False,,,540,Blue,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishBlueguillToy,,6939,jvNKXHzJPBLggXCbF,False,0,2020-08-13
board game,Simple path game,,,,False,False,False,,1300,325,Green,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,living room,None,None,True,Toy,False,Does not play music,No lighting,FtrBoardgame_Remake_0_0,0_0,7599,ftczygdJQ4xWzN2fP,True,0,2020-08-13
board game,Territory game,,,,False,False,False,,1300,325,Orange,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,living room,None,None,True,Toy,False,Does not play music,No lighting,FtrBoardgame_Remake_1_0,1_0,7599,WuskmRMXubtrfBquq,True,0,2020-08-13
board game,Kids' game,,,,False,False,False,,1300,325,White,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,living room,None,None,True,Toy,False,Does not play music,No lighting,FtrBoardgame_Remake_2_0,2_0,7599,twTqZXghtkuCxmNu4,True,0,2020-08-13
book,Western literature,,,,False,False,False,,290,72,White,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,school,None,None,False,Study,False,Does not play music,No lighting,FtrBookOpened_Remake_0_0,0_0,3582,NjTf5TNrF5By3PyBN,True,0,2020-08-13
book,Japanese literature,,,,False,False,False,,290,72,White,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,school,None,None,False,Study,False,Does not play music,No lighting,FtrBookOpened_Remake_1_0,1_0,3582,ioqMDRcZznW9Xe856,True,0,2020-08-13
book,Encyclopedia,,,,False,False,False,,290,72,White,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,school,None,None,False,Study,False,Does not play music,No lighting,FtrBookOpened_Remake_2_0,2_0,3582,i7xJZokE4LJ5HZxf4,True,0,2020-08-13
book,Textbook,,,,False,False,False,,290,72,White,Green,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,school,None,None,False,Study,False,Does not play music,No lighting,FtrBookOpened_Remake_3_0,3_0,3582,ZDNwaSDDfoCPtQbsA,True,0,2020-08-13
book stands,Colorful,,,,False,False,False,,1100,275,White,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,child's room,None,None,False,Study,False,Does not play music,No lighting,FtrBookstand_Remake_0_0,0_0,870,cP2tnipAuTBsNWgGR,True,0,2020-08-13
book stands,Brown,,,,False,False,False,,1100,275,Blue,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,child's room,None,None,False,Study,False,Does not play music,No lighting,FtrBookstand_Remake_1_0,1_0,870,mHCeLAyB66qW2ydud,True,0,2020-08-13
book stands,Black,,,,False,False,False,,1100,275,Black,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,child's room,None,None,False,Study,False,Does not play music,No lighting,FtrBookstand_Remake_2_0,2_0,870,FjCkGrMFMX4fNKamq,True,0,2020-08-13
book stands,Pastel,,,,False,False,False,,1100,275,Pink,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,child's room,None,None,False,Study,False,Does not play music,No lighting,FtrBookstand_Remake_3_0,3_0,870,24P3zZHJEDv36mF2a,True,0,2020-08-13
bottled ship,Trading ship,,,,False,False,False,,1800,450,Light blue,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,ocean,folk art,None,None,False,Seaside,False,Does not play music,No lighting,FtrBottleship_Remake_0_0,0_0,683,aXnyQZbwg76SzBQHa,True,0,2020-08-13
bottled ship,Leisure boat,,,,False,False,False,,1800,450,Light blue,Green,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,ocean,folk art,None,None,False,Seaside,False,Does not play music,No lighting,FtrBottleship_Remake_1_0,1_0,683,j2ApyozojYzK7Khri,True,0,2020-08-13
bottled ship,Pirate ship,,,,False,False,False,,1800,450,Light blue,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,ocean,folk art,None,None,False,Seaside,False,Does not play music,No lighting,FtrBottleship_Remake_2_0,2_0,683,9QojZZtJs3kCNXSXM,True,0,2020-08-13
brine-shrimp aquarium,,,,,False,False,False,,1400,350,Purple,Purple,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,child's room,None,None,True,Special Fish,False,Does not play music,No lighting,FtrArtemiaAquarium,,11283,WNBo7KaagynoiWHmT,True,0,2020-08-13
bronze bug trophy,,,,,False,False,False,,,400,Red,Brown,1x1,Bug-Off,,1.0.0,expensive,None,None,None,False,Museum,False,Does not play music,No lighting,FtrTrophyInsectBronz,,1205,Lcw28JjoCnK455tB6,False,0,2020-08-13
bronze fish trophy,,,,,False,False,False,,,400,Red,Brown,1x1,Fishing Tourney,,1.0.0,expensive,None,None,None,False,Museum,False,Does not play music,No lighting,FtrTrophyFishBronz,,1202,QjFjDoKfGabSFRGx9,False,0,2020-08-13
bronze HHA trophy,,,,,False,False,False,,,400,Red,Brown,1x1,HHA,,1.0.0,expensive,None,None,None,False,Museum,False,Does not play music,No lighting,FtrTrophyHhaBronze,,7098,F87oKJpdoQRAkaFaW,False,0,2020-08-13
brown cicada model,,,,,False,False,False,,,750,Brown,Brown,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectAburazemiToy,,7046,wjYSHsmJgrehZZWDw,False,0,2020-08-13
Bunny Day basket,,,,,False,False,False,,,1200,Colorful,Beige,1x1,Bunny Day,From Zipper after trading one of every egg (all 6 types) during Bunny Day.,1.1.0,fancy,None,Bunny Day,None,False,Easter,False,Does not play music,No lighting,FtrEggBasket,,12438,NfeT86ehRvW2dtd4v,False,0,2020-08-13
Bunny Day lamp,,,,,True,False,False,,,1600,Orange,Orange,1x1,Crafting,,1.1.0,fancy,None,Bunny Day,None,True,Lamp,False,Does not play music,Fluorescent,FtrEggLamp,,12413,zhFHGB6w4uL4QjaCt,False,0,2020-08-13
butterfly fish model,,,,,False,False,False,,,3000,Yellow,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishChouchouuoToy,,6941,47ssmN3qnpt9bZaze,False,0,2020-08-13
camp stove,Yellow,,,,False,False,False,,1300,325,Yellow,Gray,1x1,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,outdoors,None,None,None,True,Outdoors Decor,True,Does not play music,No lighting,FtrKocher_Remake_0_0,0_0,889,f2oAZ3DFHBA54nsjT,True,0,2020-08-13
camp stove,Red,,,,False,False,False,,1300,325,Red,Gray,1x1,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,outdoors,None,None,None,True,Outdoors Decor,True,Does not play music,No lighting,FtrKocher_Remake_1_0,1_0,889,NsuqM6fiYxvCWxXdu,True,0,2020-08-13
camp stove,Blue,,,,False,False,False,,1300,325,Blue,Gray,1x1,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,outdoors,None,None,None,True,Outdoors Decor,True,Does not play music,No lighting,FtrKocher_Remake_2_0,2_0,889,X3EqPxiDm3dQgGfDK,True,0,2020-08-13
camp stove,Green,,,,False,False,False,,1300,325,Green,Gray,1x1,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,outdoors,None,None,None,True,Outdoors Decor,True,Does not play music,No lighting,FtrKocher_Remake_3_0,3_0,889,GJSzHBLmzK9CAtJNr,True,0,2020-08-13
camp stove,Brown,,,,False,False,False,,1300,325,Brown,Gray,1x1,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,outdoors,None,None,None,True,Outdoors Decor,True,Does not play music,No lighting,FtrKocher_Remake_4_0,4_0,889,Cnbap3jDFwXwguaCp,True,0,2020-08-13
camp stove,Black,,,,False,False,False,,1300,325,Black,Gray,1x1,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,outdoors,None,None,None,True,Outdoors Decor,True,Does not play music,No lighting,FtrKocher_Remake_5_0,5_0,889,Jitf3NoWYksi6Pyzc,True,0,2020-08-13
candle,Gold,,,,False,False,False,,600,150,Yellow,White,1x1,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,horror,None,None,None,True,Lamp,False,Does not play music,Candle,FtrCandle_Remake_0_0,0_0,2562,ZzpJaP2qb5DjtY9De,True,0,2020-08-13
candle,Silver,,,,False,False,False,,600,150,Gray,White,1x1,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,horror,None,None,None,True,Lamp,False,Does not play music,Candle,FtrCandle_Remake_1_0,1_0,2562,3D6sojtwhEA2sFfy9,True,0,2020-08-13
candle,Copper,,,,False,False,False,,600,150,Brown,White,1x1,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,horror,None,None,None,True,Lamp,False,Does not play music,Candle,FtrCandle_Remake_2_0,2_0,2562,sttJSK7SAGqLrfwWk,True,0,2020-08-13
candle,Black,,,,False,False,False,,600,150,Black,White,1x1,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,horror,None,None,None,True,Lamp,False,Does not play music,Candle,FtrCandle_Remake_3_0,3_0,2562,oRDfNs96TvcdT8Qg7,True,0,2020-08-13
candle,White,,,,False,False,False,,600,150,White,White,1x1,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,horror,None,None,None,True,Lamp,False,Does not play music,Candle,FtrCandle_Remake_4_0,4_0,2562,zFvAFr9HpzF9nsMKW,True,0,2020-08-13
cardboard box,Plain,,,,False,False,False,,120,30,Yellow,Yellow,1x1,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,garage,None,cardboard,None,False,Desk,False,Does not play music,No lighting,FtrCardboard_Remake_0_0,0_0,3672,rPthPi8LRd5cpuddZ,True,0,2020-08-13
cardboard box,Labeled,,,,False,False,False,,120,30,Yellow,Blue,1x1,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,garage,None,cardboard,None,False,Desk,False,Does not play music,No lighting,FtrCardboard_Remake_1_0,1_0,3672,4fE8SB7Q9gBu6y6tZ,True,0,2020-08-13
cardboard box,Oranges,,,,False,False,False,,120,30,Yellow,Orange,1x1,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,garage,None,cardboard,None,False,Desk,False,Does not play music,No lighting,FtrCardboard_Remake_2_0,2_0,3672,oeKqJ9CYzSav7ziZP,True,0,2020-08-13
cardboard box,Apples,,,,False,False,False,,120,30,White,Red,1x1,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,garage,None,cardboard,None,False,Desk,False,Does not play music,No lighting,FtrCardboard_Remake_3_0,3_0,3672,Z8xLg3xTwQ7wr5vZs,True,0,2020-08-13
cardboard box,Peaches,,,,False,False,False,,120,30,White,Pink,1x1,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,garage,None,cardboard,None,False,Desk,False,Does not play music,No lighting,FtrCardboard_Remake_4_0,4_0,3672,rf5voSYbjkv8Qcteq,True,0,2020-08-13
cardboard box,Pears,,,,False,False,False,,120,30,White,Green,1x1,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,garage,None,cardboard,None,False,Desk,False,Does not play music,No lighting,FtrCardboard_Remake_5_0,5_0,3672,9TGvM96PPPDXNPmG2,True,0,2020-08-13
cardboard box,Cherries,,,,False,False,False,,120,30,Yellow,Red,1x1,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,garage,None,cardboard,None,False,Desk,False,Does not play music,No lighting,FtrCardboard_Remake_6_0,6_0,3672,XcBHngsQ9jZqE5Jh2,True,0,2020-08-13
carp model,,,,,False,False,False,,,900,Gray,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishKoiToy,,6980,CDuhvehXthFWPPR27,False,0,2020-08-13
cartoonist's set,Black,,Blank,Manuscript paper,False,False,True,1,1200,300,Black,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,None,None,None,True,Study,False,Does not play music,Emission,FtrCartoonistset_Remake_0_0,0_0,4122,4Lxcoizn9W6XhXfXg,True,0,2020-08-13
cartoonist's set,Black,,Comic plan,Manuscript paper,False,False,True,1,1200,300,Black,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,None,None,None,True,Study,False,Does not play music,Emission,FtrCartoonistset_Remake_0_1,0_1,4122,QCDg2YCMq7DqRtPDL,True,0,2020-08-13
cartoonist's set,Black,,Gag comic,Manuscript paper,False,False,True,1,1200,300,Black,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,None,None,None,True,Study,False,Does not play music,Emission,FtrCartoonistset_Remake_0_2,0_2,4122,bxurwTSAiN8T5T4HX,True,0,2020-08-13
cartoonist's set,Silver,,Blank,Manuscript paper,False,False,True,1,1200,300,Gray,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,None,None,None,True,Study,False,Does not play music,Emission,FtrCartoonistset_Remake_1_0,1_0,4122,qKSNtTYmDrwNaJfLX,True,0,2020-08-13
cartoonist's set,Silver,,Comic plan,Manuscript paper,False,False,True,1,1200,300,Gray,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,None,None,None,True,Study,False,Does not play music,Emission,FtrCartoonistset_Remake_1_1,1_1,4122,Zch7iTn7zkjMABXC3,True,0,2020-08-13
cartoonist's set,Silver,,Gag comic,Manuscript paper,False,False,True,1,1200,300,Gray,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,None,None,None,True,Study,False,Does not play music,Emission,FtrCartoonistset_Remake_1_2,1_2,4122,o6fHDD4aPFEcih4Hp,True,0,2020-08-13
cartoonist's set,Pink,,Blank,Manuscript paper,False,False,True,1,1200,300,Pink,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,None,None,None,True,Study,False,Does not play music,Emission,FtrCartoonistset_Remake_2_0,2_0,4122,aZdnrJuj726u5omFc,True,0,2020-08-13
cartoonist's set,Pink,,Comic plan,Manuscript paper,False,False,True,1,1200,300,Pink,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,None,None,None,True,Study,False,Does not play music,Emission,FtrCartoonistset_Remake_2_1,2_1,4122,k3fgnQMBg25xA3r6E,True,0,2020-08-13
cartoonist's set,Pink,,Gag comic,Manuscript paper,False,False,True,1,1200,300,Pink,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,None,None,None,True,Study,False,Does not play music,Emission,FtrCartoonistset_Remake_2_2,2_2,4122,Xj4uCa4i7mm9Mmb4y,True,0,2020-08-13
cartoonist's set,Brown,,Blank,Manuscript paper,False,False,True,1,1200,300,Beige,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,None,None,None,True,Study,False,Does not play music,Emission,FtrCartoonistset_Remake_3_0,3_0,4122,vhwgEkm6EWuiyWkDs,True,0,2020-08-13
cartoonist's set,Brown,,Comic plan,Manuscript paper,False,False,True,1,1200,300,Beige,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,None,None,None,True,Study,False,Does not play music,Emission,FtrCartoonistset_Remake_3_1,3_1,4122,sYEhFdGSgKNmGbrLu,True,0,2020-08-13
cartoonist's set,Brown,,Gag comic,Manuscript paper,False,False,True,1,1200,300,Beige,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,None,None,None,True,Study,False,Does not play music,Emission,FtrCartoonistset_Remake_3_2,3_2,4122,MGdYG2rhXEiWNDZW6,True,0,2020-08-13
