Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Type,Villager Equippable,Filename,Internal ID,Unique Entry ID,Purchasable,Achieved,Timestamp
pilot's hat,Navy blue,False,1680,420,Blue,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,formal; work,HeadCap,True,CapHatCaptainsky0,8612,wqL65kvbtwtrWmQvu,True,False,2020-08-13
pilot's hat,Black,False,1680,420,Black,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,formal; work,HeadCap,True,CapHatCaptainsky1,11827,rtjQ3mqNSJsPmFmaK,True,False,2020-08-13
pilot's hat,Light blue,False,1680,420,Light blue,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,formal; work,HeadCap,True,CapHatCaptainsky2,11828,zbMCmXJx7nPvr5wNG,True,False,2020-08-13
pineapple cap,Yellow,False,700,175,Yellow,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,fairy tale; party; theatrical; vacation,HeadCap,True,CapHatPineapple,5279,dPCd6Ab8DeCJFYskS,True,False,2020-08-13
plain cap,Gray,False,560,140,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,outdoorsy; work,HeadCap,True,CapHatWorkcap0,5148,by6mbBP6LtRDsEnGb,True,False,2020-08-13
plain cap,Beige,False,560,140,Beige,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,outdoorsy; work,HeadCap,True,CapHatWorkcap1,11516,sDYHTbiZX2M9deKRW,True,False,2020-08-13
plain cap,Red,False,560,140,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,outdoorsy; work,HeadCap,True,CapHatWorkcap2,11517,D2deq4Cs3kzxZhxfT,True,False,2020-08-13
plain cap,Blue,False,560,140,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,outdoorsy; work,HeadCap,True,CapHatWorkcap3,11518,A4TTtSGv4Y6S7nrHy,True,False,2020-08-13
plain cap,Green,False,560,140,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,outdoorsy; work,HeadCap,True,CapHatWorkcap4,11519,W8MEs7KCn9gMPGzS8,True,False,2020-08-13
police cap,Navy blue,False,1680,420,Blue,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,formal; work,HeadCap,True,CapHatPoliceNavy,5141,yfwrPpLDLYjKTwmbt,True,False,2020-08-13
pom casquette,Brown,False,880,220,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,HeadCap,True,CapHatKnitcasquette0,6054,RbFmSEbYbPYhtJBR9,True,False,2020-08-13
pom casquette,White,False,880,220,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,HeadCap,True,CapHatKnitcasquette1,11539,FEBs8oY4JiFabEvz8,True,False,2020-08-13
pom casquette,Red,False,880,220,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Cute,everyday; comfy,HeadCap,True,CapHatKnitcasquette2,11540,kWEMQ8k696TFEQ7ad,True,False,2020-08-13
pom casquette,Green,False,880,220,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Cute,everyday; comfy,HeadCap,True,CapHatKnitcasquette3,11541,hLQKe6bnAMSEkW3om,True,False,2020-08-13
pom casquette,Blue,False,880,220,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,HeadCap,True,CapHatKnitcasquette4,11542,i2dMhDvcCwmJkaHRz,True,False,2020-08-13
pom casquette,Gray,False,880,220,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,HeadCap,True,CapHatKnitcasquette5,11543,iiq5LwcDrvyujdj6m,True,False,2020-08-13
pompadour wig,Hair Color,False,1280,320,Colorful,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cool,theatrical,Headgear_HasEar,False,CapWigRegent,5689,jBfmG2MkmbCBcTeyg,True,False,2020-08-13
power helmet,Red,False,3220,805,Red,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,False,CapFullfacePowered0,5697,sBvbWywKWGzoHhvTN,True,False,2020-08-13
power helmet,Blue,False,3220,805,Blue,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,False,CapFullfacePowered1,11794,2nLjatjz4neFSM28L,True,False,2020-08-13
power helmet,Green,False,3220,805,Green,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,False,CapFullfacePowered2,11795,BYKxLLgas3qvqijBS,True,False,2020-08-13
power helmet,Black,False,3220,805,Black,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,False,CapFullfacePowered3,11796,gY6w3hNQMAcgSgPxa,True,False,2020-08-13
purple hyacinth crown,Purple,True,,2880,Purple,Purple,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,True,CapOrnamentHyacinth3,5098,MPEexcEJFfRQPPHoq,False,False,2020-08-13
purple pansy crown,Purple,True,,2880,Purple,Purple,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,True,CapOrnamentPansy3,5107,vmtf5bE9cGLDf99Th,False,False,2020-08-13
purple windflower crown,Purple,True,,2880,Purple,Purple,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,True,CapOrnamentAnemone3,5101,BerFDtXNFXSKuaijZ,False,False,2020-08-13
racing helmet,Red,False,1040,260,Red,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,False,CapFullfaceRacing0,5443,v8Teg4WDsBorRnXrd,True,False,2020-08-13
racing helmet,White,False,1040,260,White,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,False,CapFullfaceRacing1,10237,KpBh5M485u3R2Lrcc,True,False,2020-08-13
racing helmet,Black,False,1040,260,Black,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,False,CapFullfaceRacing2,10238,6hzfbtRroRgefZL9u,True,False,2020-08-13
racing helmet,Blue,False,1040,260,Blue,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,False,CapFullfaceRacing3,10239,eoJa8tJsMeMtJWTJF,True,False,2020-08-13
racing helmet,Pink,False,1040,260,Pink,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,False,CapFullfaceRacing4,10240,xvmSpTqeF5pJyYsWF,True,False,2020-08-13
racing helmet,Green,False,1040,260,Green,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,False,CapFullfaceRacing5,10241,XEiqcuixofbXJFqm7,True,False,2020-08-13
racing helmet,Purple,False,1040,260,Purple,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,False,CapFullfaceRacing6,10242,CjhqExwCjEKGvvKKu,True,False,2020-08-13
racing helmet,Light blue,False,1040,260,Light blue,Orange,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,False,CapFullfaceRacing7,10243,yrCyty3XMGQhB6g4d,True,False,2020-08-13
rain hat,Yellow,False,880,220,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,HeadCap,True,CapHatRain0,7394,TJPYFnhwcvrkbXTRE,True,False,2020-08-13
rain hat,Green,False,880,220,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,HeadCap,True,CapHatRain1,9569,eoaP4vDe5vtRvpsvo,True,False,2020-08-13
rain hat,Pink,False,880,220,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,HeadCap,True,CapHatRain2,9570,dBGze9DKCaS8XzhNm,True,False,2020-08-13
rain hat,Blue,False,880,220,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,HeadCap,True,CapHatRain3,9571,Rg9Ro56tvjEjnekqN,True,False,2020-08-13
rain hat,Red,False,880,220,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,HeadCap,True,CapHatRain4,9572,8zwaRco9qxQLzTZeT,True,False,2020-08-13
rain hat,Black,False,880,220,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,HeadCap,True,CapHatRain5,9573,WiE7mCBg8Xm3eq9MP,True,False,2020-08-13
rain hat,Purple,False,880,220,Purple,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,HeadCap,True,CapHatRain6,9574,6qPbnNZS5PnrwWEjE,True,False,2020-08-13
rain hat,Beige,False,880,220,Beige,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,HeadCap,True,CapHatRain7,9575,nYJgQys2nLuNu9n3M,True,False,2020-08-13
ribbon,Green,False,490,122,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Cute,everyday; fairy tale; party; theatrical,HeadHairOrnament_Left,True,CapOrnamentLRibbon0,2609,ZvaqnH8RjnGNJ8Mz2,True,False,2020-08-13
ribbon,Red,False,490,122,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday; fairy tale; party; theatrical,HeadHairOrnament_Left,True,CapOrnamentLRibbon1,2610,Cm8LuNKxhXSxdPGbf,True,False,2020-08-13
ribbon,Blue,False,490,122,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday; fairy tale; party; theatrical,HeadHairOrnament_Left,True,CapOrnamentLRibbon2,10851,bhLAKNQyDxoq2rerS,True,False,2020-08-13
ribbon,Yellow,False,490,122,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday; fairy tale; party; theatrical,HeadHairOrnament_Left,True,CapOrnamentLRibbon3,10852,NS2NKE2exTtytCZB2,True,False,2020-08-13
ribbon,Orange,False,490,122,Orange,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday; fairy tale; party; theatrical,HeadHairOrnament_Left,True,CapOrnamentLRibbon4,10853,J6P6YsgHwNoNq2LAk,True,False,2020-08-13
ribbon,Pink,False,490,122,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday; fairy tale; party; theatrical,HeadHairOrnament_Left,True,CapOrnamentLRibbon5,10854,CgYXHSbH8Bn9HYfHk,True,False,2020-08-13
ribbon,White,False,490,122,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday; fairy tale; party; theatrical,HeadHairOrnament_Left,True,CapOrnamentLRibbon6,10855,Za6NEdY6H8kymJjZD,True,False,2020-08-13
ribbon,Black,False,490,122,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday; fairy tale; party; theatrical,HeadHairOrnament_Left,True,CapOrnamentLRibbon7,10856,S6o27pK4x9JPsETr4,True,False,2020-08-13
ribboned garden hat,Blue,False,700,175,Beige,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Cute,everyday; fairy tale; vacation,HeadCap,True,CapHatGarlystrawhat0,9868,rLYhFzqMMmBMunom8,True,False,2020-08-13
ribboned garden hat,Pink,False,700,175,White,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; vacation,HeadCap,True,CapHatGarlystrawhat1,11990,uwjz7ukHv4SHPXK5z,True,False,2020-08-13
ribboned garden hat,Black,False,700,175,Brown,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Cute,everyday; fairy tale; vacation,HeadCap,True,CapHatGarlystrawhat2,11991,5SgJGpo9igFCaPRoN,True,False,2020-08-13
ribboned garden hat,Brown,False,700,175,Black,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; vacation,HeadCap,True,CapHatGarlystrawhat3,11992,qAraqZxBigCooecK5,True,False,2020-08-13
ribboned straw hat,Light blue,False,490,122,Beige,Light blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cute,everyday; comfy; vacation,HeadHairOrnament_Left,True,CapOrnamentLMinistrawhat0,7273,rMzmWuC9KfJf6peAm,True,False,2020-08-13
ribboned straw hat,Pink,False,490,122,Beige,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,everyday; comfy; vacation,HeadHairOrnament_Left,True,CapOrnamentLMinistrawhat1,10894,x9BQmtbCtQBA9AYBt,True,False,2020-08-13
ribboned straw hat,Black,False,490,122,Beige,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,everyday; comfy; vacation,HeadHairOrnament_Left,True,CapOrnamentLMinistrawhat2,10895,YLtzZraTojRJKEEwD,True,False,2020-08-13
rose crown,Colorful,True,,480,Red,Yellow,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,True,CapOrnamentRose1,5111,jnYpwpwEuPzZBLyNE,False,False,2020-08-13
royal crown,Red,False,1200000,300000,Red,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; party; theatrical,HeadCap,True,CapHatCrownRed,5307,s8RSxedxt7JkFnGCw,True,False,2020-08-13
safety helmet,Yellow,False,770,192,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,work,HeadCap,True,CapHatSafetyhat0,5139,yLTcbe5oBBNaBeZ6C,True,False,2020-08-13
safety helmet,Blue,False,770,192,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,work,HeadCap,True,CapHatSafetyhat1,10215,6jCASto2hkup7SnCx,True,False,2020-08-13
safety helmet,Orange,False,770,192,Orange,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,work,HeadCap,True,CapHatSafetyhat2,10216,dhHYz2RRjWayfkQEH,True,False,2020-08-13
safety helmet,Green,False,770,192,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,work,HeadCap,True,CapHatSafetyhat3,10217,Ln5vmrGq2hJkR3PtT,True,False,2020-08-13
safety helmet,Black,False,770,192,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,work,HeadCap,True,CapHatSafetyhat4,10218,9sEsTF8fz25uiKeyu,True,False,2020-08-13
sailor's hat,White,False,1680,420,White,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Simple,vacation; work,HeadCap,True,CapHatSailor0,5265,4X4XmNgYXYAzzNtdi,True,False,2020-08-13
sailor's hat,Navy blue,False,1680,420,Blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,vacation; work,HeadCap,True,CapHatSailor1,10751,n86dWH8vAaQB7WEPw,True,False,2020-08-13
sailor's hat,Blue,False,1680,420,Light blue,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,vacation; work,HeadCap,True,CapHatSailor2,10752,XeLSB8Q8sGesA7we4,True,False,2020-08-13
samurai helmet,Red,False,5880,1470,Red,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,theatrical; work,Headgear_NoEarNoJaw,False,CapCostumeSamurai0,5386,CRaXaihromqkoANCX,True,False,2020-08-13
samurai helmet,Black,False,5880,1470,Black,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,theatrical; work,Headgear_NoEarNoJaw,False,CapCostumeSamurai1,11877,tYs5STREcJNLa54Bg,True,False,2020-08-13
samurai helmet,Blue,False,5880,1470,Blue,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,theatrical; work,Headgear_NoEarNoJaw,False,CapCostumeSamurai2,11878,mA3xB6PbuWSJYRfGL,True,False,2020-08-13
samurai helmet,White,False,5880,1470,White,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,theatrical; work,Headgear_NoEarNoJaw,False,CapCostumeSamurai3,11879,Ffq5iTxhgCu7y3DSS,True,False,2020-08-13
samurai helmet,Golden yellow,False,5880,1470,Orange,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,theatrical; work,Headgear_NoEarNoJaw,False,CapCostumeSamurai4,11880,ns5rMmrK588zgh69K,True,False,2020-08-13
samurai wig,Hair Color,False,,800,Colorful,Colorful,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,theatrical,Headgear_HasEar,False,CapWigSamurai,5690,sPyM96NbCMMthDRAT,False,False,2020-08-13
scholar's hat,Red,False,3010,752,Black,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,formal; work,HeadCap,True,CapHatBachelor0,5137,ngKiFRMtrgD6LBE6A,True,False,2020-08-13
scholar's hat,Green,False,3010,752,Black,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,formal; work,HeadCap,True,CapHatBachelor1,11867,v3t8KjW53rwn4gX5n,True,False,2020-08-13
scholar's hat,Blue,False,3010,752,Black,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,formal; work,HeadCap,True,CapHatBachelor2,11868,FRbH2BN8yuZ4bMdKK,True,False,2020-08-13
scholar's hat,Yellow,False,3010,752,Black,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,formal; work,HeadCap,True,CapHatBachelor3,11869,hfcgP2if8TbvFFDdK,True,False,2020-08-13
school hat,Yellow,False,560,140,Yellow,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday,HeadCap,True,CapHatSchool0,4739,ihFYQjYM3HLa4CQNi,True,False,2020-08-13
school hat,Navy blue,False,560,140,Blue,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday,HeadCap,True,CapHatSchool1,10867,iAunhufuX73SZi4P4,True,False,2020-08-13
shallow knit cap,Green,False,560,140,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,HeadCap,True,CapHatShallow0,5329,QnkCaKsFnY7koZXAn,True,False,2020-08-13
shallow knit cap,Beige,False,560,140,Beige,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,HeadCap,True,CapHatShallow1,10938,ASNvzDY8sNYfWMx7D,True,False,2020-08-13
shallow knit cap,Navy blue,False,560,140,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,HeadCap,True,CapHatShallow2,10939,8dML5ksiTK3QpzaQn,True,False,2020-08-13
shallow knit cap,Red,False,560,140,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,HeadCap,True,CapHatShallow3,10940,beHqfsQ2Ndd6cjNrm,True,False,2020-08-13
shallow knit cap,Purple,False,560,140,Purple,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,HeadCap,True,CapHatShallow4,10941,7RbsKkMeXDZW25fX5,True,False,2020-08-13
shallow knit cap,Gray,False,560,140,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,HeadCap,True,CapHatShallow5,10942,sjPzMYvFq3nxYz9xZ,True,False,2020-08-13
shallow knit cap,Brown,False,560,140,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,HeadCap,True,CapHatShallow6,10943,q7wFGkmqHbSbmowMz,True,False,2020-08-13
sheep hood,White,False,980,245,White,Brown,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,Headgear_HasBang,False,CapBangsSheep0,5465,RpK4nNwMTTACXuzhs,True,False,2020-08-13
sheep hood,Pink,False,980,245,Pink,Brown,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,Headgear_HasBang,False,CapBangsSheep1,11708,fBYmX7mH9s8KRCb7i,True,False,2020-08-13
sheep hood,Light blue,False,980,245,Light blue,Brown,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,Headgear_HasBang,False,CapBangsSheep2,11709,qnbki7izJQJh3WKAe,True,False,2020-08-13
sheep hood,Brown,False,980,245,Brown,Brown,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,Headgear_HasBang,False,CapBangsSheep3,11710,YXFhijLketa7Gohf5,True,False,2020-08-13
silk hat,Green,False,,500,Red,Green,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,everyday; formal,HeadCap,True,CapHatChina0,5284,CCWstWanNNy9NeknS,False,False,2020-08-13
silk hat,Blue,False,,500,Red,Blue,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,everyday; formal,HeadCap,True,CapHatChina1,11849,xPsEvMLiWZMoK6oGz,False,False,2020-08-13
silk hat,Yellow,False,,500,Red,Yellow,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,everyday; formal,HeadCap,True,CapHatChina2,11850,aSwkTGeBh4yrwfxAR,False,False,2020-08-13
silk hat,Black,False,,500,Red,Black,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,everyday; formal,HeadCap,True,CapHatChina3,11851,wAXG8RJJ7TpyncmcF,False,False,2020-08-13
simple mum crown,Green,True,,2880,Green,Green,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,True,CapOrnamentMum3,5119,azamBTFvDxNkLTXFL,False,False,2020-08-13
skateboarding helmet,Orange,False,880,220,Orange,Orange,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty,HeadCap,True,CapHatSkate0,9863,3kRAKsgGyr38iCCk5,True,False,2020-08-13
skateboarding helmet,Olive,False,880,220,Green,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty,HeadCap,True,CapHatSkate1,12048,ScBrRq96c3DkcRGTW,True,False,2020-08-13
skateboarding helmet,Gray,False,880,220,Gray,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty,HeadCap,True,CapHatSkate2,12049,K88c9EJkFnsQh6K3v,True,False,2020-08-13
skateboarding helmet,White,False,880,220,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty,HeadCap,True,CapHatSkate3,12050,j9Bx4gQDy2tCdzDj7,True,False,2020-08-13
skateboarding helmet,Light blue,False,880,220,Light blue,Light blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty,HeadCap,True,CapHatSkate4,12051,N8xLFFhnWd9dPNL4P,True,False,2020-08-13
skeleton hood,White,False,1400,350,Gray,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,fairy tale; goth; theatrical,Headgear_NoEarNoJaw,False,CapCostumeSkullWhite,5328,QypAPiQ8g9ALJ5sZ2,True,False,2020-08-13
ski mask,Green,False,560,140,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,goth,HeadFullFace,False,CapFullfaceFaceknit0,5327,XchdHLkJEuMNpTtS6,True,False,2020-08-13
ski mask,Black,False,560,140,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,goth,HeadFullFace,False,CapFullfaceFaceknit1,10826,ogspBj87pEQMkarDs,True,False,2020-08-13
ski mask,Lime,False,560,140,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,goth,HeadFullFace,False,CapFullfaceFaceknit2,10827,3qjyhB6NyeDpHHTk8,True,False,2020-08-13
ski mask,Red,False,560,140,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,goth,HeadFullFace,False,CapFullfaceFaceknit3,10828,67NFw4hCiQh949CX5,True,False,2020-08-13
ski mask,Blue,False,560,140,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,goth,HeadFullFace,False,CapFullfaceFaceknit4,10829,Hfs3utBiDRksPaTjp,True,False,2020-08-13
sky-egg shell,None,True,,800,Light blue,Red,1x1,,Crafting,,All Year,False,1.1.0a,Active,fairy tale; party; theatrical,HeadCap,True,CapHatEggsky0,12443,gx5CGMFvPAuqsgYye,False,False,2020-08-13
small silk hat,Purple,False,1820,455,Purple,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,formal; party; theatrical,HeadHairOrnament_Left,True,CapOrnamentLMinisilkhat0,7286,QTsXxAtuzdaCEe22Q,True,False,2020-08-13
